"80497","duf890 domain containing protein [Grosmannia clavigera kw1407] (model%: 92, hit%: 94, score: 1167, %id: 52)"
"80498","mtm:MYCTH_66804 K05349 (EC:3.2.1.21) (model%: 93, hit%: 93, score: 2822, %id: 75)"
"80499","myo-inositol-monophosphatase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1224, %id: 66)"
"80500","yor025wp-like protein [Grosmannia clavigera kw1407] (model%: 67, hit%: 17, score: 207, %id: 36)"
"80501","yor025wp-like protein [Grosmannia clavigera kw1407] (model%: 78, hit%: 60, score: 1691, %id: 58)"
"80502","hypothetical protein CMQ_2256 [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 1133, %id: 77)"
"80503","tripeptidyl peptidase sed3 [Grosmannia clavigera kw1407] (model%: 81, hit%: 90, score: 1413, %id: 49)"
"80504","Nrm1 [Grosmannia clavigera kw1407] (model%: 74, hit%: 74, score: 992, %id: 52)"
"80505","alcohol dehydrogenase 2 [Grosmannia clavigera kw1407] (model%: 95, hit%: 97, score: 1292, %id: 65)"
"80506","extracellular aspartic proteinase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1378, %id: 60)"
"80507","hypothetical protein CMQ_5613 [Grosmannia clavigera kw1407] (model%: 97, hit%: 95, score: 1092, %id: 47)"
"80508","hypothetical protein CMQ_5615 [Grosmannia clavigera kw1407] (model%: 98, hit%: 93, score: 503, %id: 51)"
"80509","polysaccharide deacetylase family protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2448, %id: 81)"
"80510","nhe:NECHADRAFT_41810 K00108 (EC:1.1.99.1) (model%: 60, hit%: 100, score: 2632, %id: 71)"
"80511","oxidase [Colletotrichum higginsianum] (model%: 99, hit%: 100, score: 1480, %id: 64)"
"80512","pentachlorophenol 4-monooxygenase [Grosmannia clavigera kw1407] (model%: 98, hit%: 96, score: 2175, %id: 72)"
"80513","metallopeptidase [Grosmannia clavigera kw1407] (model%: 94, hit%: 97, score: 1620, %id: 69)"
"80514","fungal specific transcription factor domain containing protein [Grosmannia clavigera kw1407] (model%: 66, hit%: 56, score: 1383, %id: 60)"
"80515","hypothetical protein CMQ_723 [Grosmannia clavigera kw1407] (model%: 48, hit%: 50, score: 705, %id: 44)"
"80516",NA
"80517","flavin-containing monooxygenase [Grosmannia clavigera kw1407] (model%: 97, hit%: 99, score: 1988, %id: 61)"
"80518","hypothetical protein ANI_1_816114 [Aspergillus niger CBS 513.88] (model%: 89, hit%: 98, score: 1084, %id: 54)"
"80519","unnamed protein product [Podospora anserina S mat+] (model%: 17, hit%: 11, score: 199, %id: 43)"
"80520","xap5 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1049, %id: 55)"
"80521","hypothetical protein BBA_08839 [Beauveria bassiana ARSEF 2860] (model%: 86, hit%: 97, score: 150, %id: 28)"
"80522","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 71, hit%: 81, score: 1509, %id: 53)"
"80523","glycosyl transferase group 1 [Grosmannia clavigera kw1407] (model%: 92, hit%: 97, score: 1832, %id: 63)"
"80524","udp-glucose 6-dehydrogenase [Grosmannia clavigera kw1407] (model%: 99, hit%: 96, score: 2400, %id: 73)"
"80525","low molecular weight phosphotyrosine protein [Grosmannia clavigera kw1407] (model%: 97, hit%: 96, score: 680, %id: 75)"
"80526","hypothetical protein GLRG_06603 [Glomerella graminicola M1.001] (model%: 99, hit%: 100, score: 1994, %id: 89)"
"80527","hypothetical protein CMQ_2185 [Grosmannia clavigera kw1407] (model%: 95, hit%: 100, score: 1106, %id: 60)"
"80528",NA
"80529","hypothetical protein CMQ_2363 [Grosmannia clavigera kw1407] (model%: 17, hit%: 31, score: 400, %id: 36)"
"80530","alpha glucosidase II [Sporothrix schenckii] (model%: 76, hit%: 99, score: 3942, %id: 76)"
"80531","nucleoside diphosphate kinase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 746, %id: 90)"
"80532","mitochondrial seryl-tRNA synthetase [Beauveria bassiana ARSEF 2860] (model%: 93, hit%: 96, score: 473, %id: 48)"
"80533",NA
"80534",NA
"80535","succinate dehydrogenase cytochrome b560 subunit [Grosmannia clavigera kw1407] (model%: 56, hit%: 49, score: 176, %id: 26)"
"80536","succinate dehydrogenase cytochrome b560 subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 30, score: 570, %id: 63)"
"80537","hypothetical protein CMQ_2106 [Grosmannia clavigera kw1407] (model%: 97, hit%: 92, score: 983, %id: 49)"
"80538","eukaryotic initiation factor 4a-12 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2084, %id: 97)"
"80539","splicing factor 3a subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1803, %id: 66)"
"80540","conserved fungal protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2067, %id: 70)"
"80541","mitochondrial export translocase [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1345, %id: 54)"
"80542","mitochondrial import protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 97, score: 391, %id: 68)"
"80543","cdc48-dependent protein degradation adaptor protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1016, %id: 54)"
"80544","small monomeric GTPase [Grosmannia clavigera kw1407] (model%: 93, hit%: 86, score: 1660, %id: 86)"
"80545","transcription initiation factor tfiid complex subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1893, %id: 70)"
"80546","phd transcription factor [Grosmannia clavigera kw1407] (model%: 90, hit%: 88, score: 5530, %id: 65)"
"80547","hypothetical protein FOXB_17745 [Fusarium oxysporum Fo5176] (model%: 48, hit%: 72, score: 950, %id: 36)"
"80548","giy-yig catalytic domain containing protein [Grosmannia clavigera kw1407] (model%: 87, hit%: 97, score: 1192, %id: 59)"
"80549","hypothetical protein ANI_1_990084 [Aspergillus niger CBS 513.88] (model%: 93, hit%: 97, score: 2688, %id: 63)"
"80550","legume lectin domain containing protein [Grosmannia clavigera kw1407] (model%: 69, hit%: 83, score: 5150, %id: 64)"
"80551","ubiquitin specific peptidase y chromosome [Grosmannia clavigera kw1407] (model%: 43, hit%: 75, score: 836, %id: 36)"
"80552","glycoside hydrolase family 3 protein [Trichoderma virens Gv29-8] (model%: 94, hit%: 95, score: 2436, %id: 53)"
"80553","heme A biosynthesis protein [Grosmannia clavigera kw1407] (model%: 80, hit%: 71, score: 1514, %id: 69)"
"80554","myb, DNA-binding protein [Grosmannia clavigera kw1407] (model%: 91, hit%: 85, score: 633, %id: 40)"
"80555","predicted protein [Trichoderma reesei QM6a] (model%: 97, hit%: 98, score: 2455, %id: 80)"
"80556","ncs1 allantoate transporter [Grosmannia clavigera kw1407] (model%: 97, hit%: 72, score: 2246, %id: 75)"
"80557","hypothetical protein CMQ_2232 [Grosmannia clavigera kw1407] (model%: 40, hit%: 45, score: 388, %id: 26)"
"80558","secreted glycosyl hydrolase [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 808, %id: 60)"
"80559","hypothetical protein CH063_11903 [Colletotrichum higginsianum] (model%: 87, hit%: 78, score: 598, %id: 40)"
"80560","isoflavone reductase family protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1151, %id: 62)"
"80561","hypothetical protein CMQ_2386 [Grosmannia clavigera kw1407] (model%: 86, hit%: 98, score: 275, %id: 37)"
"80562","snf2 family helicase ATPase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 6056, %id: 66)"
"80563","hypothetical protein TRIATDRAFT_129473 [Trichoderma atroviride IMI 206040] (model%: 99, hit%: 100, score: 2909, %id: 87)"
"80564","hypothetical protein THITE_2109219 [Thielavia terrestris NRRL 8126] (model%: 60, hit%: 58, score: 1557, %id: 53)"
"80565","fungal transcriptional regulatory protein [Grosmannia clavigera kw1407] (model%: 95, hit%: 49, score: 1107, %id: 44)"
"80566","major facilitator superfamily transporter [Grosmannia clavigera kw1407] (model%: 88, hit%: 48, score: 2025, %id: 70)"
"80567","conserved hypothetical protein [Verticillium albo-atrum VaMs.102] (model%: 93, hit%: 96, score: 1154, %id: 49)"
"80568","hypothetical protein CMQ_2103 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 943, %id: 54)"
"80569","DNA-repair protein rad2 [Grosmannia clavigera kw1407] (model%: 97, hit%: 56, score: 1937, %id: 73)"
"80570","hypothetical protein CMQ_2452 [Grosmannia clavigera kw1407] (model%: 96, hit%: 85, score: 297, %id: 63)"
"80571","conserved hypothetical protein [Verticillium albo-atrum VaMs.102] (model%: 69, hit%: 59, score: 807, %id: 52)"
"80572","hypothetical protein NCU07739 [Neurospora crassa OR74A] (model%: 91, hit%: 87, score: 1812, %id: 71)"
"80573","major facilitator superfamily transporter monocarboxylate [Grosmannia clavigera kw1407] (model%: 99, hit%: 85, score: 1573, %id: 65)"
"80574","bar domain containing protein [Grosmannia clavigera kw1407] (model%: 93, hit%: 92, score: 1303, %id: 66)"
"80575","hypothetical protein MGG_00932 [Magnaporthe oryzae 70-15] (model%: 87, hit%: 94, score: 527, %id: 32)"
"80576","unnamed protein product [Sordaria macrospora k-hell] (model%: 86, hit%: 91, score: 443, %id: 40)"
"80577","glycoside hydrolase family 43 protein [Myceliophthora thermophila ATCC 42464] (model%: 92, hit%: 89, score: 1246, %id: 71)"
"80578","hypothetical protein MGG_00571 [Magnaporthe oryzae 70-15] (model%: 99, hit%: 94, score: 1383, %id: 44)"
"80579","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 64, hit%: 84, score: 1206, %id: 42)"
"80580","G protein alpha subunit [Sporothrix schenckii] (model%: 99, hit%: 100, score: 1729, %id: 89)"
"80581","glycogen phosphorylase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 4160, %id: 85)"
"80582","maw:MAC_08084 K04441 (EC:2.7.11.24) (model%: 94, hit%: 98, score: 1820, %id: 94)"
"80583","lalv9 family protein [Grosmannia clavigera kw1407] (model%: 69, hit%: 81, score: 2703, %id: 70)"
"80584","repressor protein [Grosmannia clavigera kw1407] (model%: 93, hit%: 95, score: 2720, %id: 61)"
"80585","quinic acid utilization activator [Grosmannia clavigera kw1407] (model%: 26, hit%: 40, score: 625, %id: 70)"
"80586","duf395 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 981, %id: 60)"
"80587","alcohol dehydrogenase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1295, %id: 66)"
"80588","rRNA assembly protein [Grosmannia clavigera kw1407] (model%: 95, hit%: 95, score: 1431, %id: 85)"
"80589","gata transcription factor [Grosmannia clavigera kw1407] (model%: 75, hit%: 55, score: 985, %id: 72)"
"80590","hypothetical protein CMQ_1569 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 881, %id: 49)"
"80591","hypothetical protein CMQ_417 [Grosmannia clavigera kw1407] (model%: 95, hit%: 94, score: 754, %id: 47)"
"80592","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 85, hit%: 79, score: 3163, %id: 66)"
"80593","hypothetical protein CMQ_1231 [Grosmannia clavigera kw1407] (model%: 93, hit%: 95, score: 246, %id: 36)"
"80594","cid13-like poly(A) RNA polymerase [Grosmannia clavigera kw1407] (model%: 96, hit%: 98, score: 3272, %id: 58)"
"80595","transcription initiation factor iif subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2258, %id: 64)"
"80596","hypothetical protein MGG_01343 [Magnaporthe oryzae 70-15] (model%: 32, hit%: 51, score: 422, %id: 49)"
"80597","hypothetical protein CMQ_466 [Grosmannia clavigera kw1407] (model%: 95, hit%: 98, score: 900, %id: 71)"
"80598","glutamate-cysteine ligase modifier subunit [Glomerella graminicola M1.001] (model%: 98, hit%: 98, score: 999, %id: 55)"
"80599","hypothetical protein TRIATDRAFT_258843 [Trichoderma atroviride IMI 206040] (model%: 99, hit%: 100, score: 802, %id: 98)"
"80600","mitogen-activated protein kinase maf1 [Grosmannia clavigera kw1407] (model%: 82, hit%: 99, score: 1232, %id: 59)"
"80601","hypothetical protein CMQ_887 [Grosmannia clavigera kw1407] (model%: 98, hit%: 97, score: 1679, %id: 43)"
"80602","expansin module family protein [Trichoderma atroviride IMI 206040] (model%: 57, hit%: 34, score: 379, %id: 66)"
"80603","hypothetical protein CMQ_1320 [Grosmannia clavigera kw1407] (model%: 94, hit%: 95, score: 811, %id: 61)"
"80604","transmembrane glycoprotein [Grosmannia clavigera kw1407] (model%: 79, hit%: 88, score: 1710, %id: 40)"
"80605",NA
"80606","cell division control protein cdc48 [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 4048, %id: 92)"
"80607","hypothetical protein CMQ_549 [Grosmannia clavigera kw1407] (model%: 78, hit%: 96, score: 520, %id: 66)"
"80608","protein phosphatase 2a 65kd regulatory sububit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2900, %id: 89)"
"80609","protein phosphatase [Grosmannia clavigera kw1407] (model%: 86, hit%: 96, score: 3082, %id: 70)"
"80610","hypothetical protein MGG_01552 [Magnaporthe oryzae 70-15] (model%: 97, hit%: 97, score: 674, %id: 39)"
"80611","tmn:UCRPA7_6867 K01897 (EC:6.2.1.3) (model%: 99, hit%: 100, score: 2988, %id: 80)"
"80612","neuronal calcium sensor 1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 75, score: 975, %id: 96)"
"80613","pentachlorophenol 4-monooxygenase, putative [Talaromyces stipitatus ATCC 10500] (model%: 99, hit%: 99, score: 1298, %id: 48)"
"80614","DNA replication initiation factor cdc45 [Grosmannia clavigera kw1407] (model%: 99, hit%: 59, score: 2951, %id: 70)"
"80615","DNA replication initiation factor cdc45 [Grosmannia clavigera kw1407] (model%: 92, hit%: 36, score: 1353, %id: 49)"
"80616","tmn:UCRPA7_538 K00948 (EC:2.7.6.1) (model%: 99, hit%: 100, score: 1817, %id: 69)"
"80617","hypothetical protein FG04265.1 [Gibberella zeae PH-1] (model%: 99, hit%: 100, score: 848, %id: 56)"
"80618","hypothetical protein FOXB_06104 [Fusarium oxysporum Fo5176] (model%: 98, hit%: 98, score: 706, %id: 69)"
"80619","hypothetical protein THITE_2148588 [Thielavia terrestris NRRL 8126] (model%: 91, hit%: 94, score: 1872, %id: 70)"
"80620","amino acid permease [Grosmannia clavigera kw1407] (model%: 94, hit%: 96, score: 2252, %id: 78)"
"80621",NA
"80622","protein orm1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 883, %id: 89)"
"80623","arginine methyltransferase-interacting ring finger protein [Grosmannia clavigera kw1407] (model%: 25, hit%: 36, score: 343, %id: 37)"
"80624","hypothetical protein CMQ_1727 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2121, %id: 50)"
"80625","osmolarity two-component system protein sln1 [Grosmannia clavigera kw1407] (model%: 93, hit%: 98, score: 4154, %id: 70)"
"80626",NA
"80627","duf124 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1328, %id: 68)"
"80628","peptide alpha-n-acetyltransferase [Grosmannia clavigera kw1407] (model%: 66, hit%: 92, score: 645, %id: 63)"
"80629","asparagine amidase a [Grosmannia clavigera kw1407] (model%: 84, hit%: 81, score: 1927, %id: 61)"
"80630","maltose permease MAL61 [Verticillium albo-atrum VaMs.102] (model%: 94, hit%: 94, score: 1167, %id: 43)"
"80631","hypothetical protein FOXB_05150 [Fusarium oxysporum Fo5176] (model%: 96, hit%: 98, score: 2208, %id: 49)"
"80632","tmn:UCRPA7_4269 K17100 (EC:2.2.1.3) (model%: 99, hit%: 31, score: 1272, %id: 81)"
"80633","tmn:UCRPA7_1072 K00276 (EC:1.4.3.21) (model%: 99, hit%: 94, score: 2619, %id: 68)"
"80634","hypothetical protein CMQ_4103 [Grosmannia clavigera kw1407] (model%: 82, hit%: 76, score: 1076, %id: 42)"
"80635","tRNA pseudouridine synthase [Grosmannia clavigera kw1407] (model%: 96, hit%: 64, score: 1873, %id: 61)"
"80636","ankyrin repeat protein, putative [Trichomonas vaginalis G3] (model%: 55, hit%: 42, score: 441, %id: 33)"
"80637","metacaspase [Grosmannia clavigera kw1407] (model%: 98, hit%: 61, score: 905, %id: 54)"
"80638","fructosyl peptide oxidase [Grosmannia clavigera kw1407] (model%: 98, hit%: 91, score: 962, %id: 52)"
"80639","hypothetical protein MAC_07925 [Metarhizium acridum CQMa 102] (model%: 68, hit%: 50, score: 149, %id: 35)"
"80640","glycoside hydrolase, family 43 [Grosmannia clavigera kw1407] (model%: 97, hit%: 96, score: 1048, %id: 65)"
"80641","PdmS protein [Glomerella graminicola M1.001] (model%: 78, hit%: 98, score: 966, %id: 42)"
"80642","serine/threonine-protein kinase rio1 [Grosmannia clavigera kw1407] (model%: 93, hit%: 91, score: 1263, %id: 58)"
"80643","hypothetical protein CHGG_04370 [Chaetomium globosum CBS 148.51] (model%: 79, hit%: 85, score: 922, %id: 44)"
"80644","hypothetical protein CHGG_06382 [Chaetomium globosum CBS 148.51] (model%: 96, hit%: 83, score: 1361, %id: 49)"
"80645","extradiol ring-cleavage class 3 subunit b [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1165, %id: 64)"
"80646","monoxygenase, putative [Penicillium marneffei ATCC 18224] (model%: 93, hit%: 96, score: 1265, %id: 57)"
"80647","cycloheximide resistance protein, putative [Talaromyces stipitatus ATCC 10500] (model%: 99, hit%: 99, score: 1712, %id: 56)"
"80648","argonaute-like protein [Cryphonectria parasitica] (model%: 93, hit%: 88, score: 1360, %id: 33)"
"80649",NA
"80650","kinase activator protein [Grosmannia clavigera kw1407] (model%: 81, hit%: 26, score: 713, %id: 54)"
"80651",NA
"80652","ribosomal large subunit biogenesis protein [Grosmannia clavigera kw1407] (model%: 96, hit%: 92, score: 1101, %id: 66)"
"80653","1-aminocyclopropane-1-carboxylate deaminase [Grosmannia clavigera kw1407] (model%: 97, hit%: 33, score: 1498, %id: 80)"
"80654","protein phosphatase regulatory subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1808, %id: 52)"
"80655",NA
"80656","kinase activator protein [Grosmannia clavigera kw1407] (model%: 97, hit%: 57, score: 1589, %id: 59)"
"80657","hypothetical protein FOXB_06377 [Fusarium oxysporum Fo5176] (model%: 99, hit%: 98, score: 696, %id: 43)"
"80658","tmn:UCRPA7_1156 K05972 (EC:3.1.1.72) (model%: 93, hit%: 94, score: 1238, %id: 77)"
"80659","cyclin-dependent protein kinase complex component [Grosmannia clavigera kw1407] (model%: 87, hit%: 96, score: 865, %id: 53)"
"80660","smp:SMAC_04549 K14213 (EC:3.4.13.9) (model%: 98, hit%: 98, score: 1777, %id: 70)"
"80661","acid proteinase A [Beauveria bassiana ARSEF 2860] (model%: 74, hit%: 69, score: 132, %id: 21)"
"80662","unnamed protein product [Podospora anserina S mat+] (model%: 94, hit%: 98, score: 1458, %id: 55)"
"80663","unnamed protein product [Podospora anserina S mat+] (model%: 99, hit%: 99, score: 5981, %id: 55)"
"80664","hypothetical protein NEUTE2DRAFT_97402, partial [Neurospora tetrasperma FGSC 2509] (model%: 78, hit%: 81, score: 1224, %id: 39)"
"80665","monocarboxylate permease, putative [Penicillium marneffei ATCC 18224] (model%: 99, hit%: 100, score: 1435, %id: 62)"
"80666","microtubule associated protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1094, %id: 87)"
"80667","PX domain-containing protein [Glomerella graminicola M1.001] (model%: 99, hit%: 100, score: 1048, %id: 56)"
"80668","hypothetical protein MGG_13058 [Magnaporthe oryzae 70-15] (model%: 52, hit%: 57, score: 946, %id: 43)"
"80669","hypothetical protein CMQ_1959 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1467, %id: 77)"
"80670","pan:PODANSg5593 K00626 (EC:2.3.1.9) (model%: 99, hit%: 100, score: 1689, %id: 81)"
"80671","transcription factor [Grosmannia clavigera kw1407] (model%: 99, hit%: 94, score: 5013, %id: 64)"
"80672","fas1 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 730, %id: 63)"
"80673","fumarate reductase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2813, %id: 84)"
"80674","hypothetical protein MYCTH_2295230 [Myceliophthora thermophila ATCC 42464] (model%: 82, hit%: 93, score: 2088, %id: 72)"
"80675","tmn:UCRPA7_3753 K01187 (EC:3.2.1.20) (model%: 99, hit%: 99, score: 3491, %id: 66)"
"80676","hypothetical protein CMQ_2040 [Grosmannia clavigera kw1407] (model%: 91, hit%: 93, score: 664, %id: 41)"
"80677","nucleolar ATPase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 4091, %id: 69)"
"80678","hypothetical protein GLRG_05937 [Glomerella graminicola M1.001] (model%: 68, hit%: 70, score: 541, %id: 43)"
"80679","peptidase [Grosmannia clavigera kw1407] (model%: 98, hit%: 99, score: 1884, %id: 75)"
"80680","small nucleolar ribonucleoprotein complex [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2894, %id: 58)"
"80681","tRNA processing endoribonuclease [Grosmannia clavigera kw1407] (model%: 93, hit%: 99, score: 2582, %id: 54)"
"80682","hypothetical protein CMQ_7046 [Grosmannia clavigera kw1407] (model%: 22, hit%: 34, score: 508, %id: 41)"
"80683","hypothetical protein CH063_10876 [Colletotrichum higginsianum] (model%: 77, hit%: 90, score: 2044, %id: 61)"
"80684","mitochondrial cation transporter [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1435, %id: 81)"
"80685","major facilitator superfamily transporter [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1938, %id: 60)"
"80686",NA
"80687","telomere and ribosome associated protein [Grosmannia clavigera kw1407] (model%: 68, hit%: 57, score: 584, %id: 62)"
"80688",NA
"80689","hypothetical protein CMQ_7456 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1314, %id: 47)"
"80690","bzip transcription factor [Grosmannia clavigera kw1407] (model%: 48, hit%: 66, score: 965, %id: 84)"
"80691","AMP-binding domain protein [Grosmannia clavigera kw1407] (model%: 91, hit%: 94, score: 7486, %id: 79)"
"80692","hypothetical protein CMQ_7173 [Grosmannia clavigera kw1407] (model%: 40, hit%: 63, score: 698, %id: 43)"
"80693","hypothetical protein FOXB_06426 [Fusarium oxysporum Fo5176] (model%: 89, hit%: 44, score: 1570, %id: 63)"
"80694","cyclic-AMP phosphodiesterase [Grosmannia clavigera kw1407] (model%: 97, hit%: 97, score: 1684, %id: 59)"
"80695","predicted protein [Trichoderma reesei QM6a] (model%: 95, hit%: 86, score: 229, %id: 35)"
"80696","mtm:MYCTH_2118610 K13181 (EC:3.6.4.13) (model%: 92, hit%: 87, score: 2240, %id: 37)"
"80697","hypothetical protein CMQ_7799 [Grosmannia clavigera kw1407] (model%: 58, hit%: 18, score: 445, %id: 59)"
"80698","trnahis guanylyltransferase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1170, %id: 73)"
"80699","WD repeat protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1983, %id: 75)"
"80700","DNA-directed RNA polymerase 2 largest subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 7977, %id: 86)"
"80701","hypothetical protein THITE_2171257 [Thielavia terrestris NRRL 8126] (model%: 95, hit%: 94, score: 254, %id: 51)"
"80702","hypothetical protein FOXB_07676 [Fusarium oxysporum Fo5176] (model%: 59, hit%: 68, score: 441, %id: 31)"
"80703","conserved hypothetical protein [Aspergillus flavus NRRL3357] (model%: 97, hit%: 98, score: 404, %id: 45)"
"80704",NA
"80705","hypothetical protein MGG_14713 [Magnaporthe oryzae 70-15] (model%: 99, hit%: 99, score: 1545, %id: 52)"
"80706","udp-transferase [Grosmannia clavigera kw1407] (model%: 87, hit%: 90, score: 2988, %id: 51)"
"80707","hypothetical protein CMQ_7865 [Grosmannia clavigera kw1407] (model%: 87, hit%: 30, score: 415, %id: 43)"
"80708","hypothetical protein CMQ_7865 [Grosmannia clavigera kw1407] (model%: 91, hit%: 56, score: 986, %id: 57)"
"80709","hypothetical protein THITE_122669 [Thielavia terrestris NRRL 8126] (model%: 99, hit%: 100, score: 1019, %id: 50)"
"80710",NA
"80711","mRNA splicing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2115, %id: 65)"
"80712","phosphoinositide phosphatase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 4832, %id: 70)"
"80713","hypothetical protein CMQ_2505 [Grosmannia clavigera kw1407] (model%: 56, hit%: 63, score: 246, %id: 25)"
"80714","zinc finger DNA-binding protein [Grosmannia clavigera kw1407] (model%: 47, hit%: 50, score: 262, %id: 36)"
"80715","mitochondrial pyruvate dehydrogenase [Grosmannia clavigera kw1407] (model%: 83, hit%: 73, score: 1635, %id: 74)"
"80716","unnamed protein product [Podospora anserina S mat+] (model%: 95, hit%: 64, score: 274, %id: 72)"
"80717",NA
"80718","nucleoside diphosphatase [Grosmannia clavigera kw1407] (model%: 99, hit%: 72, score: 2033, %id: 58)"
"80719","duf775 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 599, %id: 65)"
"80720","thiamin pyrophosphokinase-related protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 99, score: 1075, %id: 58)"
"80721","DNA-directed RNA polymerases and 3 polypeptide [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 604, %id: 73)"
"80722","elongator complex protein 4 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1060, %id: 52)"
"80723","tRNA-splicing endonuclease subunit sen34 [Grosmannia clavigera kw1407] (model%: 95, hit%: 95, score: 796, %id: 53)"
"80724","ubiquitin-protein ligase [Grosmannia clavigera kw1407] (model%: 97, hit%: 98, score: 2965, %id: 57)"
"80725","tRNA nucleotidyltransferase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1856, %id: 63)"
"80726","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 92, hit%: 8, score: 297, %id: 60)"
"80727","hypothetical protein THITE_2115141 [Thielavia terrestris NRRL 8126] (model%: 97, hit%: 98, score: 3708, %id: 82)"
"80728","vacuolar ATP synthase subunit d [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1212, %id: 90)"
"80729","hypothetical protein MYCTH_2314150 [Myceliophthora thermophila ATCC 42464] (model%: 97, hit%: 97, score: 709, %id: 60)"
"80730","guanine nucleotide exchange factor [Grosmannia clavigera kw1407] (model%: 97, hit%: 97, score: 6279, %id: 74)"
"80731","mgr:MGG_12335 K05533 (EC:2.4.1.-) (model%: 76, hit%: 87, score: 2038, %id: 82)"
"80732","3 exoribonuclease family protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 99, score: 1227, %id: 75)"
"80733","hypothetical protein CMQ_833 [Grosmannia clavigera kw1407] (model%: 88, hit%: 94, score: 986, %id: 44)"
"80734","polyphosphoinositide phosphatase fig4 [Grosmannia clavigera kw1407] (model%: 59, hit%: 66, score: 3025, %id: 69)"
"80735","alpha-ketoglutarate dependent xanthine dioxygenase [Grosmannia clavigera kw1407] (model%: 97, hit%: 98, score: 1698, %id: 83)"
"80736","fungal transcriptional regulatory protein [Grosmannia clavigera kw1407] (model%: 85, hit%: 51, score: 2269, %id: 58)"
"80737","hypothetical protein CMQ_562 [Grosmannia clavigera kw1407] (model%: 18, hit%: 19, score: 250, %id: 53)"
"80738","catalase domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 97, score: 1091, %id: 63)"
"80739","glycoside hydrolase/deacetylase [Neurospora tetrasperma FGSC 2509] (model%: 98, hit%: 98, score: 2102, %id: 50)"
