id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0479	2.05206115696541	1.34640888307185e-19	637143865	DNA-directed RNA polymerase subunit alpha (EC 2.7.7.6)	562916	563917	+	GO:0003677 - DNA binding [Evidence IEA]; GO:0003899 - DNA-directed 5'-3' RNA polymerase activity [Evidence IEA]; GO:0046983 - protein dimerization activity [Evidence IEA]	GO:0006351 - transcription, DNA-templated [Evidence IEA]	NA	<ul><li>RNA polymerase</li></ul>
PP_0480	4.48595531686941	5.9172772508478e-32	637143866	LSU ribosomal protein L17P	563960	564346	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0005762 - mitochondrial large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0481	3.99003215576112	5.5756986232374e-33	637143867	catalase	564519	565958	+	NA	NA	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0482	0.824990274744456	4.71450332420941e-05	637143868	bacterioferritin	566122	566586	+	GO:0008199 - ferric iron binding [Evidence IEA]	GO:0006880 - intracellular sequestering of iron ion [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0483	0.0426512459269862	0.88943927556837	637143869	Excinuclease ABC subunit A	566659	569493	-	GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]	GO:0006289 - nucleotide-excision repair [Evidence IEA]	NA	<ul><li>Nucleotide excision repair</li></ul>
PP_0484	0.194614657693269	0.542395047652022	637143870	major facilitator family transporter	569623	571017	+	NA	NA	NA	NA
PP_0485	1.29196680777964	1.47627313242298e-11	637143871	single-strand binding protein	571027	571572	+	NA	NA	NA	<ul><li>DNA replication</li> <li>Mismatch repair</li> <li>Homologous recombination</li></ul>
PP_0486	-0.266954047386954	0.474773961767987	637143872	transcriptional regulator, GntR family	571663	573087	-	NA	NA	NA	NA
PP_0487	-0.206650473381217	0.80409802422678	637143873	hypothetical protein	573234	574031	+	NA	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0488	0.136854173269206	0.835591046621745	637143874	oxidoreductase, short chain dehydrogenase/reductase family	574053	574814	+	NA	NA	NA	<ul><li>Pyrimidine metabolism</li> <li>Glycine, serine and threonine metabolism</li></ul>
PP_0490	1.83212750948547	3.57068645190028e-09	637143875	formate dehydrogenase (quinone-dependent) iron-sulfur subunit	578030	578980	+	GO:0008863 - formate dehydrogenase (NAD+) activity [Evidence IEA]	GO:0045333 - cellular respiration [Evidence IEA]	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li> <li>Methane metabolism</li></ul>
PP_0491	0.436830198224201	0.140818527390123	637143876	formate dehydrogenase gamma subunit (EC 1.2.1.2)	578977	579633	+	GO:0009055 - electron transfer activity [Evidence IEA]; GO:0008863 - formate dehydrogenase (NAD+) activity [Evidence IEA]	GO:0009061 - anaerobic respiration [Evidence IEA]	GO:0009326 - formate dehydrogenase complex [Evidence IEA]	<ul><li>Glyoxylate and dicarboxylate metabolism</li> <li>Methane metabolism</li></ul>
PP_0492	1.38546951099362	2.97438353165636e-05	637143877	formate dehydrogenase accessory protein FdhE, putative	579608	580564	+	NA	NA	NA	NA
PP_0493	0.188253775773147	0.480050948725827	637143878	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	580709	582136	+	GO:0004125 - L-seryl-tRNASec selenium transferase activity [Evidence IEA]	GO:0016260 - selenocysteine biosynthetic process [Evidence IEA]	NA	<ul><li>Selenocompound metabolism</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0494	1.21629651202457	5.94640275596169e-05	637143879	selenocysteine-specific translation elongation factor SelB	582133	584055	+	GO:0003746 - translation elongation factor activity [Evidence IEA]	GO:0001514 - selenocysteine incorporation [Evidence IEA]; GO:0006414 - translational elongation [Evidence IEA]	NA	NA
PP_0495	1.73840141082783	0.00905727592915618	637143880	asparaginase (EC 3.5.1.1)	584264	585253	-	NA	NA	NA	<ul><li>Alanine, aspartate and glutamate metabolism</li> <li>Cyanoamino acid metabolism</li></ul>
PP_0496	0.839834449433452	0.16294475047738	637143881	sodium/alanine symporter	585326	586768	-	NA	NA	NA	NA
PP_0497	-0.541747503842281	0.229272560101957	637143882	transcriptional regulator, Cro/CI family	586947	587756	+	NA	NA	NA	NA
PP_0498	-0.296388950457757	0.310401701786895	637143883	hypothetical protein	587768	588643	-	NA	NA	NA	NA
PP_0500	-0.385097379135549	0.236345426496159	637143884	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	589875	590759	+	NA	NA	NA	<ul><li>Streptomycin biosynthesis</li> <li>Polyketide sugar unit biosynthesis</li> <li>O-Antigen nucleotide sugar biosynthesis</li></ul>
PP_0501	-0.580103490158516	0.185962599851686	637143885	NAD-dependent epimerase/dehydratase family protein	590752	591684	+	GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	<ul><li>Galactose metabolism</li> <li>Amino sugar and nucleotide sugar metabolism</li> <li>O-Antigen nucleotide sugar biosynthesis</li></ul>
PP_0502	0.0607031277074071	0.940527329654599	637143886	transcriptional regulator, HxlR family	591715	592158	-	NA	NA	NA	NA
PP_0503	-1.23933716879965	0.0488394218545259	637143887	major facilitator family transporter	592261	593466	+	NA	NA	NA	NA
PP_0504	-0.418607266280154	0.211853953107713	637143888	outer membrane protein OprG	593454	594137	-	NA	NA	NA	NA
PP_0505	-1.96879446690159	0.00587789550354236	637143889	lipoprotein, putative	594247	594885	-	NA	NA	NA	NA
PP_0506	-1.48073112229578	0.00266538006857757	637143890	ABC efflux transporter, permease protein, putative	594886	596151	-	NA	NA	NA	NA
PP_0507	-0.829987237450122	0.273264720979984	637143891	ABC efflux transporter, ATP-binding protein, putative	596151	596861	-	NA	NA	NA	NA
PP_0508	-3.46749448952889	6.89001311568694e-33	637143892	hypothetical protein	596862	597443	-	NA	NA	NA	NA
PP_0509	-0.136759024306646	0.795075375245717	637143893	hypothetical protein	597574	597918	+	NA	NA	NA	NA
PP_0510	0.75008079783123	0.00102140511471492	637143894	thioredoxin	598070	598942	-	GO:0015036 - disulfide oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0512	0.0611268503710579	0.856373289965464	637143895	hypothetical protein	599634	600218	-	NA	NA	NA	NA
PP_0513	-0.0752940987743836	0.911896999834124	637143896	hypothetical protein	600172	600651	+	GO:0140110 - transcription regulator activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0514	-0.626780618246145	0.102680253402455	637143897	5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)/diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26)	600648	601784	+	GO:0008703 - 5-amino-6-(5-phosphoribosylamino)uracil reductase activity [Evidence IEA]; GO:0008835 - diaminohydroxyphosphoribosylaminopyrimidine deaminase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li> <li>Quorum sensing</li></ul>
PP_0515	-1.56007452182861	3.69903798079358e-14	637143898	riboflavin synthase alpha chain (EC 2.5.1.9)	601827	602492	+	NA	NA	NA	<ul><li>Riboflavin metabolism</li></ul>
PP_0516	1.42684210373756	6.34446716595721e-05	637143899	GTP cyclohydrolase II (EC 3.5.4.25)/3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12)	602493	603602	+	GO:0008686 - 3,4-dihydroxy-2-butanone-4-phosphate synthase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li> <li>Folate biosynthesis</li></ul>
PP_0517	3.60369285621066	2.76753777816859e-22	637143900	6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	603694	604170	+	GO:0000906 - 6,7-dimethyl-8-ribityllumazine synthase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	GO:0009349 - riboflavin synthase complex [Evidence IEA]	<ul><li>Riboflavin metabolism</li></ul>
PP_0518	1.35730236651998	3.8859225159721e-06	637143901	NusB antitermination factor	604167	604667	+	NA	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0519	-0.18801681527914	0.603455196085623	637143902	thiamine-phosphate kinase	604686	605654	+	GO:0009030 - thiamine-phosphate kinase activity [Evidence IEA]	GO:0009228 - thiamine biosynthetic process [Evidence IEA]	NA	<ul><li>Thiamine metabolism</li></ul>
PP_0520	0.456410522772237	0.528200991907384	637143903	phosphatidylglycerophosphatase (EC 3.1.3.27)	605651	606154	+	NA	NA	NA	<ul><li>Glycerophospholipid metabolism</li></ul>
PP_0521	-0.111827901746199	0.731980850235926	637143904	amino acid ABC transporter substrate-binding protein, PAAT family (TC 3.A.1.3.-)	606171	606914	+	NA	NA	NA	NA
PP_0522	2.67191491708174	1.33963548993704e-09	637143905	GTP cyclohydrolase II (EC 3.5.4.25)	607095	607712	+	GO:0003935 - GTP cyclohydrolase II activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li> <li>Folate biosynthesis</li> <li>Quorum sensing</li></ul>
PP_0525	-1.29534588306394	1.61475890239915e-10	637143908	TonB-dependent receptor, B12 family	608918	610843	-	NA	NA	NA	NA
PP_0526	-0.055882763641883	0.892186706662639	637143909	ISPpu10, transposase	611102	612067	+	GO:0004803 - transposase activity [Evidence IEA]	NA	NA	NA
PP_0527	0.947179439649331	0.00012949845692464	637143910	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	612284	614251	-	GO:0008661 - 1-deoxy-D-xylulose-5-phosphate synthase activity [Evidence IEA]	GO:0009240 - isopentenyl diphosphate biosynthetic process [Evidence IEA]; GO:0008615 - pyridoxine biosynthetic process [Evidence IEA]; GO:0009228 - thiamine biosynthetic process [Evidence IEA]	NA	<ul><li>Thiamine metabolism</li> <li>Terpenoid backbone biosynthesis</li></ul>
PP_0528	0.231441739807252	0.653999016622126	637143911	farnesyl-diphosphate synthase (EC 2.5.1.10)	614357	615244	-	NA	NA	NA	<ul><li>Terpenoid backbone biosynthesis</li></ul>
PP_0529	0.74439540699049	0.338814329886185	637143912	Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	615241	615483	-	GO:0008855 - exodeoxyribonuclease VII activity [Evidence IEA]	GO:0006308 - DNA catabolic process [Evidence IEA]	GO:0009318 - exodeoxyribonuclease VII complex [Evidence IEA]	<ul><li>Mismatch repair</li></ul>
PP_0530	-1.59897377732155	1.52418481970227e-11	637143913	3,4-dihydroxy-2-butanone 4-phosphate synthase	615649	616299	-	GO:0008686 - 3,4-dihydroxy-2-butanone-4-phosphate synthase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li></ul>
PP_0531	-1.31321336209115	0.00301144980874253	637143914	hypothetical protein	616548	617651	+	NA	NA	NA	NA
PP_0532	-0.208401995609229	0.813871247976513	637143915	hypothetical protein	617673	618566	-	NA	NA	NA	NA
PP_0533	1.07950801300115	0.0220660325122845	637143916	sensor protein PfeS	618667	619995	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0535	-0.94861188362221	0.0101060172136108	637143918	outer membrane ferric siderophore receptor	620869	623046	+	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0536	1.79208425277784	3.30981866698158e-23	637143919	hypothetical protein	623208	623678	-	NA	NA	NA	NA
PP_0537	0.534583320705989	0.596504055779602	637143920	transcriptional regulator	624203	625039	-	NA	NA	NA	NA
PP_0538	1.59047978339758	2.39097971145418e-09	637143921	inorganic pyrophosphatase	625087	625614	-	GO:0004427 - inorganic diphosphatase activity [Evidence IEA]	GO:0006796 - phosphate-containing compound metabolic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0539	2.02008519041045	1.40696749005948e-07	637143922	hypothetical protein	625707	626522	-	NA	NA	NA	NA
PP_0540	2.69506993672113	1.17562419357973e-21	637143923	DedA family protein	626543	627190	-	NA	NA	NA	NA
PP_0541	2.23385090059484	1.72720957693909e-29	637143924	acetyltransferase, GNAT family	627408	627866	-	NA	NA	NA	NA
PP_0542	3.01152214792995	9.85500785302582e-32	637143925	Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)	627974	628792	-	GO:0008851 - ethanolamine ammonia-lyase activity [Evidence IEA]	GO:0006520 - cellular amino acid metabolic process [Evidence IEA]	NA	<ul><li>Glycerophospholipid metabolism</li></ul>
PP_0543	3.8896031674241	2.54193058308812e-74	637143926	Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)	628801	630195	-	NA	NA	NA	<ul><li>Glycerophospholipid metabolism</li></ul>
PP_0544	4.79490489615538	2.47809404888177e-102	637143927	ethanolamine:proton symporter, EAT family (TC 2.A.3.5.1)	630242	631690	-	GO:0015171 - amino acid transmembrane transporter activity [Evidence IEA]	GO:0006865 - amino acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0545	5.48580571199498	4.24381220712454e-170	637143928	aldehyde dehydrogenase family protein	631918	633438	-	NA	NA	NA	<ul><li>Glycolysis / Gluconeogenesis</li> <li>Pyruvate metabolism</li></ul>
PP_0546	0.806065472094099	9.64096943989547e-05	637143929	sigma-54 dependent transcriptional regulator	633531	635708	+	NA	NA	NA	NA
PP_0547	0.725156237676166	0.00124274056975507	637143930	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	635775	637124	+	GO:0016881 - acid-amino acid ligase activity [Evidence IEA]	GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]	NA	NA
PP_0548	0.785900473135181	0.00696447121936692	637143931	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	637121	637750	+	NA	NA	NA	<ul><li>Ubiquinone and other terpenoid-quinone biosynthesis</li> <li>Aminobenzoate degradation</li> <li>Riboflavin metabolism</li> <li>Terpenoid backbone biosynthesis</li></ul>
PP_0549	-0.603726768046557	0.429822371777205	637143932	lipoprotein, putative	637747	638034	+	NA	NA	NA	NA
PP_0550	2.36007661293752	3.9923128227142e-25	637143933	hypothetical protein	638142	638786	-	NA	NA	NA	NA
PP_0551	3.62373167680936	2.64918047086227e-58	637143934	MORN domain protein	638814	640742	-	NA	NA	NA	NA
PP_0552	7.19224525010687	1.74021794548519e-21	637143935	2,3-butanediol dehydrogenase	640761	641849	-	NA	NA	NA	<ul><li>Butanoate metabolism</li></ul>
PP_0553	8.58012575679976	1.88351670933203e-71	637143936	dihydrolipoamide acetyltransferase	641878	642984	-	NA	NA	NA	<ul><li>Glycolysis / Gluconeogenesis</li> <li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li></ul>
PP_0554	9.62975332448531	1.63890325956111e-40	637143937	acetoin dehydrogenase, beta subunit	642981	644003	-	NA	NA	NA	NA
PP_0555	6.44821623416673	6.15436139939795e-15	637143938	acetoin dehydrogenase, alpha subunit	644037	645014	-	NA	NA	NA	NA
PP_0556	7.27893280893767	9.0670337557351e-21	637143939	acetoin catabolism protein	645037	646092	-	NA	GO:0006741 - NADP biosynthetic process [Evidence IEA]	NA	NA
PP_0557	3.92651769912236	2.02124547054774e-83	637143940	acetoin catabolism regulatory protein	646376	648229	+	NA	NA	NA	NA
PP_0558	1.11495767857252	0.000974804895288167	637143941	acetyl-CoA carboxylase carboxyltransferase subunit alpha/biotin carboxylase (EC 6.3.4.14)	648320	649675	-	GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA]; GO:0004075 - biotin carboxylase activity [Evidence IEA]	GO:0006633 - fatty acid biosynthetic process [Evidence IEA]	GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]	<ul><li>Fatty acid biosynthesis</li> <li>Pyruvate metabolism</li> <li>Propanoate metabolism</li></ul>
PP_0559	1.86908976345245	1.28443831318619e-07	637143942	biotin carboxyl carrier protein	649693	650154	-	GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA]	GO:0006633 - fatty acid biosynthetic process [Evidence IEA]	GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]	<ul><li>Fatty acid biosynthesis</li> <li>Pyruvate metabolism</li> <li>Propanoate metabolism</li></ul>
PP_0560	-1.40505057326118	2.22625078001714e-07	637143943	3-dehydroquinate dehydratase (EC 4.2.1.10)	650254	650709	-	GO:0003855 - 3-dehydroquinate dehydratase activity [Evidence IEA]	GO:0009423 - chorismate biosynthetic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0561	-0.65728266849805	0.0527963934532205	637143944	thiol:disulfide interchange protein precursor	650889	652661	-	NA	NA	NA	NA
PP_0562	2.9919316107303	6.02632769282848e-23	637143945	methyl-accepting chemotaxis transducer for inorganic phosphate CtpL	652779	654740	-	NA	NA	NA	NA
PP_0563	2.41744384982922	2.13765738612069e-14	637143946	response regulator receiver modulated diguanylate cyclase	654985	656340	-	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0564	0.802944584467195	0.010555155064828	637143947	hypothetical protein	656567	657655	+	NA	NA	NA	NA
PP_0565	0.481345916238168	0.0575399796873834	637143948	IPP isomerase type 1 family protein	657658	658191	+	NA	NA	NA	NA
PP_0566	0.131489713121739	0.793287143590975	637143949	translation initiation factor 1 (eIF-1/SUI1)	658431	658802	+	GO:0003743 - translation initiation factor activity [Evidence IEA]	GO:0006413 - translational initiation [Evidence IEA]	NA	NA
PP_0567	1.42189592935071	3.69785215081997e-06	637143950	arginine decarboxylase (EC 4.1.1.19)	658953	660866	+	GO:0008792 - arginine decarboxylase activity [Evidence IEA]	GO:0008295 - spermidine biosynthetic process [Evidence IEA]	NA	<ul><li>Arginine and proline metabolism</li></ul>
PP_0568	0.207744267224797	0.87288586835934	637143951	hypothetical protein	661033	661488	+	NA	GO:0006313 - transposition, DNA-mediated [Evidence IEA]	NA	NA
PP_0569	0.283682987622417	0.689922923071905	637143952	MATE efflux family protein	661615	662952	-	NA	NA	NA	NA
PP_0570	-0.0772863029843463	0.768590507758286	637143953	extracellular protein, putative	663133	668034	+	NA	NA	NA	NA
PP_0571	0.643032215348465	0.334467220034836	637143954	hypothetical protein	668186	668521	-	NA	NA	NA	NA
PP_0572	1.00491463104359	0.0902700516993379	637143955	penicillin-binding protein 1C	668557	670911	+	GO:0008658 - penicillin binding [Evidence IEA]; GO:0008955 - peptidoglycan glycosyltransferase activity [Evidence IEA]	GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]	NA	<ul><li>Peptidoglycan biosynthesis</li></ul>
PP_0573	0.492961018105061	0.0733048752421755	637143956	hypothetical protein	670944	672668	+	NA	NA	NA	NA
PP_0574	-0.286143907447013	0.18380496103024	637143957	two component transcriptional regulator, LuxR family	672741	673517	-	NA	NA	NA	NA
PP_0575	0.790774362006037	0.00297864717151895	637143958	hypothetical protein	673636	674106	-	NA	NA	NA	NA
PP_0576	0.897706252735555	1.42436332405328e-05	637143959	lipoprotein, putative	674412	674981	-	NA	NA	NA	NA
PP_0577	1.28237809189085	6.18232021586596e-05	637143960	hypothetical protein	675001	675696	-	NA	NA	NA	NA
PP_0578	0.972862508838784	0.0331799901592088	637143961	methyltransferase, putative	675659	676408	-	NA	NA	NA	NA
PP_0579	1.46308572710551	1.30921447681312e-05	637143962	hypothetical protein	676405	676803	-	NA	NA	NA	NA
PP_0580	-0.951974987289542	0.104367508166469	637143963	MaoC domain protein	676788	677639	-	NA	NA	NA	NA
PP_0581	-1.20183461504128	0.000211079017933435	637143964	3-ketoacyl-(acyl-carrier-protein) reductase	677642	679015	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	<ul><li>Fatty acid biosynthesis</li> <li>Biotin metabolism</li></ul>
PP_0582	-0.303384727249492	0.441872233761119	637143965	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	679112	680389	+	GO:0016746 - acyltransferase activity [Evidence IEA]	NA	NA	<ul><li>Fatty acid degradation</li> <li>Valine, leucine and isoleucine degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li> <li>Pyruvate metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li> <li>Butanoate metabolism</li> <li>Terpenoid backbone biosynthesis</li> <li>Two-component system</li></ul>
PP_0583	0.107326269308585	0.83871737408489	637143966	transcriptional regulator, AraC family	680479	681258	+	NA	NA	NA	NA
PP_0584	1.45490056169941	7.05581142320852e-06	637143967	methyl-accepting chemotaxis sensory transducer with Cache sensor	681327	683270	-	NA	NA	NA	<ul><li>Two-component system</li> <li>Bacterial chemotaxis</li></ul>
PP_0585	-1.67486657233551	1.41850953164515e-09	637143968	transcriptional regulator, MerR family	683438	683848	-	GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]	GO:0006878 - cellular copper ion homeostasis [Evidence IEA]; GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0586	-0.60666890041723	0.00688741264359518	637143969	heavy metal translocating P-type ATPase	683845	686244	-	NA	NA	NA	NA
PP_0587	-0.696719546844287	0.0827930535826394	637143970	hypothetical protein	686297	686683	-	NA	NA	NA	NA
PP_0588	-0.83294616316968	0.130920229248867	637143971	copper-binding protein, putative	686829	687026	+	NA	NA	NA	NA
PP_0589	-1.85282917182966	2.69667610362222e-16	637143972	multidrug resistance transporter, Bcr/CflA family	687134	688315	+	NA	NA	NA	NA
PP_0590	-1.65134730968063	6.84204626031247e-09	637143973	transcriptional regulator, ArsR family	688953	689666	+	NA	NA	NA	NA
PP_0591	1.42123170212249	7.91423171510186e-07	637143974	adenosine deaminase (EC 3.5.4.4)	689687	690634	-	GO:0000034 - adenine deaminase activity [Evidence IEA]	GO:0006146 - adenine catabolic process [Evidence IEA]	NA	<ul><li>Purine metabolism</li></ul>
PP_0592	-1.66539403623619	8.96594740998593e-13	637143975	short chain dehydrogenase	690720	691406	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0593	0.395360701344701	0.509616547452504	637143976	conserved hypothetical protein TIGR00257	691775	692359	-	NA	NA	NA	NA
PP_0594	-0.471519844962031	0.120525605567433	637143977	transcriptional regulator, TetR family	692369	693112	-	NA	NA	NA	NA
PP_0595	0.69014818334048	0.088553925524038	637143978	transcriptional regulator, LysR family	693122	694039	-	NA	NA	NA	NA
PP_0596	1.14188652006583	4.66280379757318e-08	637143979	beta alanine-pyruvate transaminase	694158	695504	+	NA	NA	NA	<ul><li>Valine, leucine and isoleucine degradation</li> <li>beta-Alanine metabolism</li> <li>Propanoate metabolism</li></ul>
PP_0597	1.58147773229828	2.67693306462224e-11	637143980	methylmalonate-semialdehyde dehydrogenase [acylating] (EC 1.2.1.27)	695578	697071	+	NA	NA	NA	<ul><li>Valine, leucine and isoleucine degradation</li> <li>beta-Alanine metabolism</li> <li>Inositol phosphate metabolism</li> <li>Propanoate metabolism</li></ul>
PP_0599	-0.817501505471429	0.00498943079644458	637143986	PqiB family protein	704522	706822	+	NA	NA	NA	NA
PP_0600	1.55489758466841	8.05980873310755e-09	637143987	SSU ribosomal protein S20P	707068	707346	-	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0601	-0.790778192343166	0.00322590567815186	637143988	membrane protein, MviN family	707597	709135	+	NA	GO:0034204 - lipid translocation [Evidence IEA]; GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]	NA	NA
PP_0602	-1.40935224461006	3.12000769127669e-09	637143989	FMN adenylyltransferase (EC 2.7.7.2)/riboflavin kinase (EC 2.7.1.26)	709254	710204	+	GO:0003919 - FMN adenylyltransferase activity [Evidence IEA]; GO:0008531 - riboflavin kinase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li></ul>
PP_0603	0.886826703298707	5.21515688203667e-05	637143990	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	710201	713032	+	GO:0004822 - isoleucine-tRNA ligase activity [Evidence IEA]	GO:0006428 - isoleucyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0604	0.510498885366319	0.0937343095962073	637143991	signal peptidase II (EC:3.4.23.36). Aspartic peptidase. MEROPS family A08	713010	713540	+	GO:0004190 - aspartic-type endopeptidase activity [Evidence IEA]	GO:0009306 - protein secretion [Evidence IEA]; GO:0006508 - proteolysis [Evidence IEA]	GO:0005887 - integral component of plasma membrane [Evidence IEA]	<ul><li>Protein export</li></ul>
PP_0605	-0.106649205918663	0.867171418566382	637143992	peptidyl-prolyl cis-trans isomerase, FKBP-type	713533	713970	+	GO:0003755 - peptidyl-prolyl cis-trans isomerase activity [Evidence IEA]	NA	NA	NA
PP_0606	0.697868744411449	0.00512844202758269	637143993	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	713985	714932	+	GO:0051745 - 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]	GO:0050992 - dimethylallyl diphosphate biosynthetic process [Evidence IEA]; GO:0019288 - isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [Evidence IEA]	NA	<ul><li>Terpenoid backbone biosynthesis</li></ul>
PP_0609	-0.214561817195301	0.849670138236928	637143996	hypothetical protein	715780	716424	+	NA	NA	NA	NA
PP_0611	-0.428746515327958	0.58995109761283	637143998	type IV pili biogenesis protein PilE	716887	717276	+	NA	NA	NA	NA
PP_0612	0.105069215721975	0.843489510426183	637143999	glycine oxidase (EC 1.4.3.19)	717331	718428	+	GO:0016647 - oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor [Evidence IEA]	NA	NA	<ul><li>Thiamine metabolism</li></ul>
PP_0613	2.05596406390315	7.96756551443188e-06	637144000	hypothetical protein	718505	719914	-	GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0614	0.613572970505346	0.290198624159791	637144001	N-carbamoyl-L-amino acid amidohydrolase	719916	721193	-	NA	NA	NA	<ul><li>Pyrimidine metabolism</li></ul>
PP_0615	-1.142422716496	0.216238838379955	637144002	amino acid/amide ABC transporter ATP-binding protein 2, HAAT family (TC 3.A.1.4.-)	721300	721995	-	NA	NA	NA	<ul><li>ABC transporters</li> <li>Quorum sensing</li></ul>
PP_0618	0.05711443574372	0.95903002106374	637144005	amino acid/amide ABC transporter membrane protein 1, HAAT family (TC 3.A.1.4.-)	723768	724628	-	NA	NA	NA	<ul><li>ABC transporters</li> <li>Quorum sensing</li></ul>
PP_0619	-0.574319674202626	0.0576346814100231	637144006	amino acid/amide ABC transporter substrate-binding protein, HAAT family (TC 3.A.1.4.-)	724694	725896	-	NA	NA	NA	<ul><li>ABC transporters</li> <li>Quorum sensing</li></ul>
PP_0620	-0.113168287175925	0.775572336287319	637144007	transcriptional regulator, GntR family	725987	726751	-	NA	NA	NA	NA
PP_0621	-0.201429444514324	0.654076405631289	637144008	hypothetical protein	727018	727329	-	NA	NA	NA	NA
