id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0454	-0.546262493387007	0.00625891509132345	637143840	LSU ribosomal protein L3P	551018	551686	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0455	-0.615138786003468	0.0043810698828019	637143841	LSU ribosomal protein L4P	551699	552301	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0456	-1.13439930876181	0.000116382147857299	637143842	LSU ribosomal protein L23P	552298	552597	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0457	-1.16411163757908	3.8389154707821e-10	637143843	LSU ribosomal protein L2P	552612	553436	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0458	-0.739172741018061	0.027741681600162	637143844	SSU ribosomal protein S19P	553453	553728	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000314 - organellar small ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0459	-1.03725035151194	3.15214559478205e-06	637143845	LSU ribosomal protein L22P	553740	554072	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000311 - plastid large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0460	-1.29257261050207	3.3461431366184e-10	637143846	SSU ribosomal protein S3P	554059	554772	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0461	-0.628074899773459	0.0108204743031433	637143847	LSU ribosomal protein L16P	554785	555198	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0462	-1.25552674848115	7.22831562356092e-07	637143848	LSU ribosomal protein L29P	555195	555389	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0463	-0.319095969412843	0.387213591584751	637143849	SSU ribosomal protein S17P	555392	555658	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0464	-0.928484795568885	8.20875624773102e-06	637143850	LSU ribosomal protein L14P	555682	556050	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0465	-0.648900109556184	0.0111458554774132	637143851	LSU ribosomal protein L24P	556062	556376	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0466	-0.563747148734203	0.00562111893008399	637143852	LSU ribosomal protein L5P	556397	556936	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0467	0.270812238151248	0.613434344318076	637143853	SSU ribosomal protein S14P	556950	557255	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0468	-0.240131145758564	0.272431679133495	637143854	SSU ribosomal protein S8P	557464	557856	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0469	-0.755874972373397	0.000246549043398837	637143855	LSU ribosomal protein L6P	557869	558402	+	GO:0019843 - rRNA binding [Evidence IEA]; GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0470	-0.174733181487825	0.64642575787634	637143856	LSU ribosomal protein L18P	558413	558763	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0471	-0.354095956917035	0.261441576451273	637143857	SSU ribosomal protein S5P	558767	559267	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0472	0.573110731193168	0.530820919432966	637143858	LSU ribosomal protein L30P	559270	559446	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0473	-0.529139661144679	0.00987068800341994	637143859	LSU ribosomal protein L15P	559450	559884	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0474	-0.51182904195067	0.0146639375318895	637143860	protein translocase subunit secY/sec61 alpha	559885	561216	+	GO:0015450 - protein-transporting ATPase activity [Evidence IEA]	GO:0043952 - protein transport by the Sec complex [Evidence IEA]	GO:0005887 - integral component of plasma membrane [Evidence IEA]	<ul><li>Quorum sensing</li> <li>Protein export</li> <li>Bacterial secretion system</li></ul>
PP_0475	1.88103584226502	9.87742700074472e-07	637143861	LSU ribosomal protein L36P	561245	561361	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0476	-0.736681218743486	0.00228777652060288	637143862	SSU ribosomal protein S13P	561493	561849	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0477	-1.15802494669167	7.58227592517242e-11	637143863	SSU ribosomal protein S11P	561868	562257	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0005840 - ribosome [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0478	-0.356496800936443	0.121234743745526	637143864	SSU ribosomal protein S4P	562273	562893	+	GO:0019843 - rRNA binding [Evidence IEA]; GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0015935 - small ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0479	-0.197432485037378	0.426191176336039	637143865	DNA-directed RNA polymerase subunit alpha (EC 2.7.7.6)	562916	563917	+	GO:0003677 - DNA binding [Evidence IEA]; GO:0003899 - DNA-directed 5'-3' RNA polymerase activity [Evidence IEA]; GO:0046983 - protein dimerization activity [Evidence IEA]	GO:0006351 - transcription, DNA-templated [Evidence IEA]	NA	<ul><li>RNA polymerase</li></ul>
PP_0480	-0.388053040370211	0.30167746788302	637143866	LSU ribosomal protein L17P	563960	564346	+	GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0005762 - mitochondrial large ribosomal subunit [Evidence IEA]	<ul><li>Ribosome</li></ul>
PP_0481	-1.92027517400757	0.000312752456600569	637143867	catalase	564519	565958	+	NA	NA	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0482	-0.298001086421952	0.421726322499082	637143868	bacterioferritin	566122	566586	+	GO:0008199 - ferric iron binding [Evidence IEA]	GO:0006880 - intracellular sequestering of iron ion [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0483	-0.2562531965534	0.56486392354229	637143869	Excinuclease ABC subunit A	566659	569493	-	GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]	GO:0006289 - nucleotide-excision repair [Evidence IEA]	NA	<ul><li>Nucleotide excision repair</li></ul>
PP_0484	-0.671131595913961	0.14949957101702	637143870	major facilitator family transporter	569623	571017	+	NA	NA	NA	NA
PP_0485	-1.15032591467156	2.6756765394167e-08	637143871	single-strand binding protein	571027	571572	+	NA	NA	NA	<ul><li>DNA replication</li> <li>Mismatch repair</li> <li>Homologous recombination</li></ul>
PP_0486	-0.0337295530679044	0.967278801220318	637143872	transcriptional regulator, GntR family	571663	573087	-	NA	NA	NA	NA
PP_0487	0.82887857375617	NA	637143873	hypothetical protein	573234	574031	+	NA	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0488	0.924211735324417	NA	637143874	oxidoreductase, short chain dehydrogenase/reductase family	574053	574814	+	NA	NA	NA	<ul><li>Pyrimidine metabolism</li> <li>Glycine, serine and threonine metabolism</li></ul>
PP_0490	-1.55634684652144	7.26998797873514e-10	637143875	formate dehydrogenase (quinone-dependent) iron-sulfur subunit	578030	578980	+	GO:0008863 - formate dehydrogenase (NAD+) activity [Evidence IEA]	GO:0045333 - cellular respiration [Evidence IEA]	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li> <li>Methane metabolism</li></ul>
PP_0491	-1.3313562316488	1.48514134761243e-05	637143876	formate dehydrogenase gamma subunit (EC 1.2.1.2)	578977	579633	+	GO:0009055 - electron transfer activity [Evidence IEA]; GO:0008863 - formate dehydrogenase (NAD+) activity [Evidence IEA]	GO:0009061 - anaerobic respiration [Evidence IEA]	GO:0009326 - formate dehydrogenase complex [Evidence IEA]	<ul><li>Glyoxylate and dicarboxylate metabolism</li> <li>Methane metabolism</li></ul>
PP_0492	-0.568054895633443	0.293140955300992	637143877	formate dehydrogenase accessory protein FdhE, putative	579608	580564	+	NA	NA	NA	NA
PP_0493	-1.23338518092025	5.72432432940382e-06	637143878	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	580709	582136	+	GO:0004125 - L-seryl-tRNASec selenium transferase activity [Evidence IEA]	GO:0016260 - selenocysteine biosynthetic process [Evidence IEA]	NA	<ul><li>Selenocompound metabolism</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0494	-0.195059766551109	0.753463604445138	637143879	selenocysteine-specific translation elongation factor SelB	582133	584055	+	GO:0003746 - translation elongation factor activity [Evidence IEA]	GO:0001514 - selenocysteine incorporation [Evidence IEA]; GO:0006414 - translational elongation [Evidence IEA]	NA	NA
PP_0495	-1.99407661613985	NA	637143880	asparaginase (EC 3.5.1.1)	584264	585253	-	NA	NA	NA	<ul><li>Alanine, aspartate and glutamate metabolism</li> <li>Cyanoamino acid metabolism</li></ul>
PP_0496	0.269174246801368	0.831436525206494	637143881	sodium/alanine symporter	585326	586768	-	NA	NA	NA	NA
PP_0497	-0.359340883833898	0.753463604445138	637143882	transcriptional regulator, Cro/CI family	586947	587756	+	NA	NA	NA	NA
PP_0498	-0.624550003839654	0.0979275680867465	637143883	hypothetical protein	587768	588643	-	NA	NA	NA	NA
PP_0500	-0.0014694892087211	0.99785592479471	637143884	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	589875	590759	+	NA	NA	NA	<ul><li>Streptomycin biosynthesis</li> <li>Polyketide sugar unit biosynthesis</li> <li>O-Antigen nucleotide sugar biosynthesis</li></ul>
PP_0501	0.171868325661549	0.891576335152098	637143885	NAD-dependent epimerase/dehydratase family protein	590752	591684	+	GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	<ul><li>Galactose metabolism</li> <li>Amino sugar and nucleotide sugar metabolism</li> <li>O-Antigen nucleotide sugar biosynthesis</li></ul>
PP_0502	0.900981655626813	NA	637143886	transcriptional regulator, HxlR family	591715	592158	-	NA	NA	NA	NA
PP_0503	-0.165516603603029	NA	637143887	major facilitator family transporter	592261	593466	+	NA	NA	NA	NA
PP_0504	0.097272860275536	0.783069851697219	637143888	outer membrane protein OprG	593454	594137	-	NA	NA	NA	NA
PP_0505	0.897687579417708	NA	637143889	lipoprotein, putative	594247	594885	-	NA	NA	NA	NA
PP_0506	0.589053017125765	NA	637143890	ABC efflux transporter, permease protein, putative	594886	596151	-	NA	NA	NA	NA
PP_0507	0.295325994965877	NA	637143891	ABC efflux transporter, ATP-binding protein, putative	596151	596861	-	NA	NA	NA	NA
PP_0508	-1.25463417152985	0.0763674907751388	637143892	hypothetical protein	596862	597443	-	NA	NA	NA	NA
PP_0509	-0.426542083624999	0.605421754442064	637143893	hypothetical protein	597574	597918	+	NA	NA	NA	NA
PP_0510	-0.636315001475311	0.083748916309897	637143894	thioredoxin	598070	598942	-	GO:0015036 - disulfide oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0512	-1.57886711102319	3.38879348513353e-08	637143895	hypothetical protein	599634	600218	-	NA	NA	NA	NA
PP_0513	-0.193770533238539	0.870557759818898	637143896	hypothetical protein	600172	600651	+	GO:0140110 - transcription regulator activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0514	-0.363466157204149	0.597758983226577	637143897	5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)/diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26)	600648	601784	+	GO:0008703 - 5-amino-6-(5-phosphoribosylamino)uracil reductase activity [Evidence IEA]; GO:0008835 - diaminohydroxyphosphoribosylaminopyrimidine deaminase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li> <li>Quorum sensing</li></ul>
PP_0515	0.182712792936729	0.721885266693148	637143898	riboflavin synthase alpha chain (EC 2.5.1.9)	601827	602492	+	NA	NA	NA	<ul><li>Riboflavin metabolism</li></ul>
PP_0516	0.0399639720312899	0.946715165139329	637143899	GTP cyclohydrolase II (EC 3.5.4.25)/3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12)	602493	603602	+	GO:0008686 - 3,4-dihydroxy-2-butanone-4-phosphate synthase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li> <li>Folate biosynthesis</li></ul>
PP_0517	0.0293672632680205	0.958080137870467	637143900	6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	603694	604170	+	GO:0000906 - 6,7-dimethyl-8-ribityllumazine synthase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	GO:0009349 - riboflavin synthase complex [Evidence IEA]	<ul><li>Riboflavin metabolism</li></ul>
PP_0518	0.279447817816547	0.578385186827781	637143901	NusB antitermination factor	604167	604667	+	NA	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0519	-0.477430723550242	0.399425911891227	637143902	thiamine-phosphate kinase	604686	605654	+	GO:0009030 - thiamine-phosphate kinase activity [Evidence IEA]	GO:0009228 - thiamine biosynthetic process [Evidence IEA]	NA	<ul><li>Thiamine metabolism</li></ul>
PP_0520	0.949897223733889	NA	637143903	phosphatidylglycerophosphatase (EC 3.1.3.27)	605651	606154	+	NA	NA	NA	<ul><li>Glycerophospholipid metabolism</li></ul>
PP_0521	0.317611719852566	0.636463919429519	637143904	amino acid ABC transporter substrate-binding protein, PAAT family (TC 3.A.1.3.-)	606171	606914	+	NA	NA	NA	NA
PP_0522	-0.370757975847102	0.687447693017212	637143905	GTP cyclohydrolase II (EC 3.5.4.25)	607095	607712	+	GO:0003935 - GTP cyclohydrolase II activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li> <li>Folate biosynthesis</li> <li>Quorum sensing</li></ul>
PP_0523	-0.120792528500092	NA	637143906	hypothetical protein	607709	608128	+	NA	NA	NA	NA
PP_0524	0.392068068534969	NA	637143907	periplasmic cobalamin-binding protein HutB, putative	608128	608940	+	NA	NA	NA	<ul><li>Glycolysis / Gluconeogenesis</li> <li>Pentose phosphate pathway</li> <li>Starch and sucrose metabolism</li> <li>Amino sugar and nucleotide sugar metabolism</li></ul>
PP_0525	-0.631789169512424	0.0152632053689774	637143908	TonB-dependent receptor, B12 family	608918	610843	-	NA	NA	NA	NA
PP_0526	0.396046924947622	0.620764404310497	637143909	ISPpu10, transposase	611102	612067	+	GO:0004803 - transposase activity [Evidence IEA]	NA	NA	NA
PP_0527	0.604895161342825	0.0522974843893914	637143910	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	612284	614251	-	GO:0008661 - 1-deoxy-D-xylulose-5-phosphate synthase activity [Evidence IEA]	GO:0009240 - isopentenyl diphosphate biosynthetic process [Evidence IEA]; GO:0008615 - pyridoxine biosynthetic process [Evidence IEA]; GO:0009228 - thiamine biosynthetic process [Evidence IEA]	NA	<ul><li>Thiamine metabolism</li> <li>Terpenoid backbone biosynthesis</li></ul>
PP_0528	0.390893456570698	0.577866541936978	637143911	farnesyl-diphosphate synthase (EC 2.5.1.10)	614357	615244	-	NA	NA	NA	<ul><li>Terpenoid backbone biosynthesis</li></ul>
PP_0529	0.744929099167639	NA	637143912	Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	615241	615483	-	GO:0008855 - exodeoxyribonuclease VII activity [Evidence IEA]	GO:0006308 - DNA catabolic process [Evidence IEA]	GO:0009318 - exodeoxyribonuclease VII complex [Evidence IEA]	<ul><li>Mismatch repair</li></ul>
PP_0530	1.03331405815421	0.00906763750271611	637143913	3,4-dihydroxy-2-butanone 4-phosphate synthase	615649	616299	-	GO:0008686 - 3,4-dihydroxy-2-butanone-4-phosphate synthase activity [Evidence IEA]	GO:0009231 - riboflavin biosynthetic process [Evidence IEA]	NA	<ul><li>Riboflavin metabolism</li></ul>
PP_0531	0.466217856835311	0.702143264965445	637143914	hypothetical protein	616548	617651	+	NA	NA	NA	NA
PP_0532	0.617177346206541	NA	637143915	hypothetical protein	617673	618566	-	NA	NA	NA	NA
PP_0533	-0.133645425637297	0.91601668261182	637143916	sensor protein PfeS	618667	619995	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0535	0.795923562191181	0.286368625596053	637143918	outer membrane ferric siderophore receptor	620869	623046	+	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0536	-1.19105127551025	2.06743156569336e-08	637143919	hypothetical protein	623208	623678	-	NA	NA	NA	NA
PP_0537	-0.0714829068267534	NA	637143920	transcriptional regulator	624203	625039	-	NA	NA	NA	NA
PP_0538	-0.374802234408066	0.254092304421148	637143921	inorganic pyrophosphatase	625087	625614	-	GO:0004427 - inorganic diphosphatase activity [Evidence IEA]	GO:0006796 - phosphate-containing compound metabolic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0539	-0.546105383796714	0.648388700619684	637143922	hypothetical protein	625707	626522	-	NA	NA	NA	NA
PP_0540	-1.36420580881534	8.45014190797802e-07	637143923	DedA family protein	626543	627190	-	NA	NA	NA	NA
PP_0541	-0.667830988204793	0.291241951943056	637143924	acetyltransferase, GNAT family	627408	627866	-	NA	NA	NA	NA
PP_0542	-1.20049505879192	0.101363350499474	637143925	Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)	627974	628792	-	GO:0008851 - ethanolamine ammonia-lyase activity [Evidence IEA]	GO:0006520 - cellular amino acid metabolic process [Evidence IEA]	NA	<ul><li>Glycerophospholipid metabolism</li></ul>
PP_0543	-1.41084350950859	0.00161985587232244	637143926	Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)	628801	630195	-	NA	NA	NA	<ul><li>Glycerophospholipid metabolism</li></ul>
PP_0544	-3.17340795815392	2.77585119340569e-38	637143927	ethanolamine:proton symporter, EAT family (TC 2.A.3.5.1)	630242	631690	-	GO:0015171 - amino acid transmembrane transporter activity [Evidence IEA]	GO:0006865 - amino acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0545	-6.64850974557398	6.66537778241979e-216	637143928	aldehyde dehydrogenase family protein	631918	633438	-	NA	NA	NA	<ul><li>Glycolysis / Gluconeogenesis</li> <li>Pyruvate metabolism</li></ul>
PP_0546	-1.21331006503104	1.92834831996043e-06	637143929	sigma-54 dependent transcriptional regulator	633531	635708	+	NA	NA	NA	NA
PP_0547	-0.52513253841005	0.139541147307516	637143930	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	635775	637124	+	GO:0016881 - acid-amino acid ligase activity [Evidence IEA]	GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]	NA	NA
PP_0548	-0.204389015958254	0.735848334844761	637143931	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	637121	637750	+	NA	NA	NA	<ul><li>Ubiquinone and other terpenoid-quinone biosynthesis</li> <li>Aminobenzoate degradation</li> <li>Riboflavin metabolism</li> <li>Terpenoid backbone biosynthesis</li></ul>
PP_0549	0.194656283951014	NA	637143932	lipoprotein, putative	637747	638034	+	NA	NA	NA	NA
PP_0550	-1.11959065688049	2.63523662965794e-05	637143933	hypothetical protein	638142	638786	-	NA	NA	NA	NA
PP_0551	-2.22472027730045	0.000463170434818369	637143934	MORN domain protein	638814	640742	-	NA	NA	NA	NA
PP_0552	-7.37113861036225	6.20900205257032e-08	637143935	2,3-butanediol dehydrogenase	640761	641849	-	NA	NA	NA	<ul><li>Butanoate metabolism</li></ul>
PP_0553	-7.60685677239333	6.19004191664914e-08	637143936	dihydrolipoamide acetyltransferase	641878	642984	-	NA	NA	NA	<ul><li>Glycolysis / Gluconeogenesis</li> <li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li></ul>
PP_0554	-8.65968425000058	6.1294504077278e-20	637143937	acetoin dehydrogenase, beta subunit	642981	644003	-	NA	NA	NA	NA
PP_0555	-8.44652419426795	9.13609857047641e-28	637143938	acetoin dehydrogenase, alpha subunit	644037	645014	-	NA	NA	NA	NA
PP_0556	-8.55825471225907	1.42100970455578e-26	637143939	acetoin catabolism protein	645037	646092	-	NA	GO:0006741 - NADP biosynthetic process [Evidence IEA]	NA	NA
PP_0557	-4.26925888685026	3.34140579297842e-108	637143940	acetoin catabolism regulatory protein	646376	648229	+	NA	NA	NA	NA
PP_0558	-0.0784146756618309	0.850345258543846	637143941	acetyl-CoA carboxylase carboxyltransferase subunit alpha/biotin carboxylase (EC 6.3.4.14)	648320	649675	-	GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA]; GO:0004075 - biotin carboxylase activity [Evidence IEA]	GO:0006633 - fatty acid biosynthetic process [Evidence IEA]	GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]	<ul><li>Fatty acid biosynthesis</li> <li>Pyruvate metabolism</li> <li>Propanoate metabolism</li></ul>
PP_0559	0.507798070940898	0.269653327063148	637143942	biotin carboxyl carrier protein	649693	650154	-	GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA]	GO:0006633 - fatty acid biosynthetic process [Evidence IEA]	GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]	<ul><li>Fatty acid biosynthesis</li> <li>Pyruvate metabolism</li> <li>Propanoate metabolism</li></ul>
PP_0560	-0.0967030140802353	0.836194299822248	637143943	3-dehydroquinate dehydratase (EC 4.2.1.10)	650254	650709	-	GO:0003855 - 3-dehydroquinate dehydratase activity [Evidence IEA]	GO:0009423 - chorismate biosynthetic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0561	-0.29946371956558	0.693682132854322	637143944	thiol:disulfide interchange protein precursor	650889	652661	-	NA	NA	NA	NA
PP_0562	-1.97401884966372	2.9942846432499e-10	637143945	methyl-accepting chemotaxis transducer for inorganic phosphate CtpL	652779	654740	-	NA	NA	NA	NA
PP_0563	-0.935872133658968	0.0315058514656973	637143946	response regulator receiver modulated diguanylate cyclase	654985	656340	-	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0564	-0.308791406096915	0.600500647282892	637143947	hypothetical protein	656567	657655	+	NA	NA	NA	NA
PP_0565	-0.635372336157161	0.107876000195833	637143948	IPP isomerase type 1 family protein	657658	658191	+	NA	NA	NA	NA
PP_0566	-0.500102594472705	0.547989349477795	637143949	translation initiation factor 1 (eIF-1/SUI1)	658431	658802	+	GO:0003743 - translation initiation factor activity [Evidence IEA]	GO:0006413 - translational initiation [Evidence IEA]	NA	NA
PP_0567	-0.180878636340475	0.763102183029925	637143950	arginine decarboxylase (EC 4.1.1.19)	658953	660866	+	GO:0008792 - arginine decarboxylase activity [Evidence IEA]	GO:0008295 - spermidine biosynthetic process [Evidence IEA]	NA	<ul><li>Arginine and proline metabolism</li></ul>
PP_0569	-2.17836464036696	0.0198632825751233	637143952	MATE efflux family protein	661615	662952	-	NA	NA	NA	NA
PP_0570	0.391561276383335	0.215705197500024	637143953	extracellular protein, putative	663133	668034	+	NA	NA	NA	NA
PP_0571	-0.198236420247653	NA	637143954	hypothetical protein	668186	668521	-	NA	NA	NA	NA
PP_0572	0.0312084486646866	0.980968041178169	637143955	penicillin-binding protein 1C	668557	670911	+	GO:0008658 - penicillin binding [Evidence IEA]; GO:0008955 - peptidoglycan glycosyltransferase activity [Evidence IEA]	GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]	NA	<ul><li>Peptidoglycan biosynthesis</li></ul>
PP_0573	0.165744373195742	0.741332367549463	637143956	hypothetical protein	670944	672668	+	NA	NA	NA	NA
PP_0574	0.296076512406941	0.257688770055832	637143957	two component transcriptional regulator, LuxR family	672741	673517	-	NA	NA	NA	NA
PP_0575	-0.427025901280214	0.275364548765356	637143958	hypothetical protein	673636	674106	-	NA	NA	NA	NA
PP_0576	-1.33168053258596	1.69913178599406e-09	637143959	lipoprotein, putative	674412	674981	-	NA	NA	NA	NA
PP_0577	-1.11686910750006	0.00175005184329078	637143960	hypothetical protein	675001	675696	-	NA	NA	NA	NA
