id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0690	0.00862355980084336	0.986439629861075	637144082	GTP-binding protein, GTP1/Obg family	801514	802740	+	GO:0005525 - GTP binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0691	2.29534844634247	7.42782864572672e-05	637144083	glutamate 5-kinase (EC 2.7.2.11)	802826	803944	+	GO:0004349 - glutamate 5-kinase activity [Evidence IEA]	GO:0006561 - proline biosynthetic process [Evidence IEA]	NA	<ul><li>Arginine and proline metabolism</li> <li>Carbapenem biosynthesis</li></ul>
PP_0692	0.715845191767748	0.259356987751938	637144084	creA protein	803941	804402	+	NA	NA	NA	NA
PP_0693	3.77825898410375	1.10748195138276e-08	637144085	hypothetical protein	804496	807327	-	NA	NA	NA	NA
PP_0694	2.86547057542808	0.0564099193380408	637144086	hypothetical protein	807324	808031	-	NA	NA	NA	NA
PP_0695	2.61407629827909	8.09833882235667e-05	637144087	hypothetical protein	808021	809355	-	NA	NA	NA	NA
PP_0696	0.0226514825151148	0.983593727530842	637144088	hypothetical protein	809432	810307	+	NA	NA	NA	NA
PP_0697	-1.35934139132356	0.0825985424141187	637144089	[SSU ribosomal protein S18P]-alanine acetyltransferase (EC 2.3.1.128)	810304	810759	+	GO:0008999 - ribosomal protein S5-alanine N-acetyltransferase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]; GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0698	1.93847168356421	0.0527490658766956	637144090	transcriptional regulator, LysR family	811332	812249	-	NA	NA	NA	NA
PP_0699	3.46502586071481	2.58303329472936e-21	637144091	transporter, LysE family	812477	813091	+	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0700	0.130320617648947	0.903440458493256	637144093	FecR family protein	813394	814380	-	NA	NA	NA	NA
PP_0701	-0.0297406777338757	0.958992894297665	637144094	MFS efflux transporter, putative	814511	815725	+	NA	NA	NA	NA
PP_0703	2.97661963305713	0.00198380577490558	637144096	FecR family protein	817215	818165	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0704	1.08831356162499	0.098003776055055	637144097	RNA polymerase sigma-70 factor, ECF subfamily	818158	818673	-	GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]	GO:0006352 - DNA-templated transcription, initiation [Evidence IEA]; GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0705	0.749051164368266	0.226035697046347	637144098	DNA-3-methyladenine glycosylase	818845	819471	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0706	3.08889814931982	6.73293067171512e-07	637144099	DNA-O6-methylguanine--protein-cysteine S-methyltransferase (EC 2.1.1.63)/Transcriptional regulator Ada	819519	820571	+	GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]	GO:0006281 - DNA repair [Evidence IEA]; GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0707	1.48597710310953	0.0117735207617335	637144100	hypothetical protein	820472	823039	+	NA	NA	NA	NA
PP_0708	2.6691546056159	0.00177003014445155	637144101	betaine-aldehyde dehydrogenase, putative	823171	824601	-	NA	NA	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0709	6.03582638994191	1.78102691375244e-06	637144102	transporter, NCS1 nucleoside transporter family	824615	826114	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0710	-1.14987034678005	0.0858944981462589	637144103	hypothetical protein	826207	826806	-	NA	NA	NA	NA
PP_0711	-2.23793136617993	4.97142980328175e-13	637144104	hydrolase, isochorismatase family	826808	827428	+	NA	NA	NA	NA
PP_0712	-2.73290869207464	7.18007487527944e-16	637144105	hypothetical protein	827535	828350	+	GO:0008976 - polyphosphate kinase activity [Evidence IEA]	GO:0006793 - phosphorus metabolic process [Evidence IEA]	GO:0005575 - cellular_component [Evidence IEA]	<ul><li>Oxidative phosphorylation</li> <li>RNA degradation</li></ul>
PP_0713	-1.49956040282607	0.00525085545018028	637144106	Kef-type potassium/proton antiporter, CPA2 family (TC 2.A.37.1)	828387	829583	+	GO:0005451 - monovalent cation:proton antiporter activity [Evidence IEA]	GO:0006812 - cation transport [Evidence IEA]; GO:1902600 - proton transmembrane transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0714	-2.18654291174283	0.000612453325321269	637144107	transporter, PerM family	829624	830721	+	NA	NA	NA	NA
PP_0715	0.390991732432139	0.749783695845875	637144108	outer membrane efflux protein	830725	832239	+	NA	NA	NA	NA
PP_0716	1.37101771250776	0.373451046737283	637144109	HlyD family secretion protein	832236	833333	+	NA	NA	NA	NA
PP_0717	-0.762413932451241	0.403467162017021	637144110	hypothetical protein	833323	834345	+	NA	NA	NA	NA
PP_0718	0.206652070041538	0.847687794244616	637144111	sulfate transporter	834364	836076	-	GO:0015116 - sulfate transmembrane transporter activity [Evidence IEA]	GO:0008272 - sulfate transport [Evidence IEA]	GO:0016020 - membrane [Evidence IEA]	NA
PP_0719	3.57406151690165	1.45845738476718e-07	637144112	GTP-binding protein, putative	836253	837353	-	GO:0005525 - GTP binding [Evidence IEA]	NA	NA	NA
PP_0720	-2.45028940731954	0.000491076197085927	637144113	peptidyl-tRNA hydrolase (EC 3.1.1.29)	837378	837962	-	GO:0004045 - aminoacyl-tRNA hydrolase activity [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	NA	NA
PP_0721	0.637881835066602	0.234453327357053	637144114	LSU ribosomal protein L25P	838042	838695	-	GO:0008097 - 5S rRNA binding [Evidence IEA]; GO:0003735 - structural constituent of ribosome [Evidence IEA]	GO:0006412 - translation [Evidence IEA]	NA	<ul><li>Ribosome</li></ul>
PP_0722	-1.60664580097362	0.00549708960528913	637144115	ribose-phosphate pyrophosphokinase	838754	839695	-	NA	NA	NA	<ul><li>Pentose phosphate pathway</li> <li>Purine metabolism</li></ul>
PP_0723	-2.93699023063955	5.33066818043722e-07	637144117	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	839839	840699	-	GO:0050515 - 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [Evidence IEA]	GO:0016114 - terpenoid biosynthetic process [Evidence IEA]	NA	<ul><li>Terpenoid backbone biosynthesis</li></ul>
PP_0724	4.39559930101132	0.00511527005250158	637144118	outer membrane lipoprotein LolB precursor	840704	841321	-	GO:0008320 - protein transmembrane transporter activity [Evidence IEA]	GO:0009306 - protein secretion [Evidence IEA]	NA	NA
PP_0725	3.61939514161571	2.02559748007407e-15	637144119	TPR domain protein	841326	843047	-	NA	NA	NA	NA
PP_0726	-2.33884299666137	3.49184657789797e-09	637144120	transferase, putative	843516	844241	-	NA	NA	NA	NA
PP_0727	-0.480863992631836	0.54912043850183	637144121	hypothetical protein	844238	844840	-	NA	NA	NA	NA
PP_0728	-4.81676678852704	3.75304454233446e-12	637144122	phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)	844837	846006	-	NA	GO:0016310 - phosphorylation [Evidence IEA]	NA	NA
PP_0729	-3.58152128068802	1.79884806852214e-08	637144123	phosphoenolpyruvate synthase-related protein	846007	847197	-	NA	NA	NA	NA
PP_0730	-2.31165031860798	2.78412071359789e-05	637144124	hypothetical protein	847257	848567	-	NA	NA	NA	NA
PP_0731	-6.47957820034312	2.12951886191942e-05	637144125	archaetidylserine synthase (EC 2.7.8.-)	848580	849197	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	<ul><li>Glycine, serine and threonine metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0732	1.04830042407269	0.0336167207082312	637144126	glutamyl-tRNA reductase (EC 1.2.1.70)	851220	852497	+	GO:0008883 - glutamyl-tRNA reductase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0733	1.38739714009264	0.00986670359213636	637144127	bacterial peptide chain release factor 1 (bRF-1)	852494	853576	+	GO:0003747 - translation release factor activity [Evidence IEA]	GO:0006415 - translational termination [Evidence IEA]	NA	NA
PP_0734	5.05793979138088	0.000156804781126878	637144128	[protein release factor]-glutamine N5-methyltransferase (EC 2.1.1.-)	853576	854406	+	GO:0008757 - S-adenosylmethionine-dependent methyltransferase activity [Evidence IEA]	GO:0018364 - peptidyl-glutamine methylation [Evidence IEA]; GO:0006412 - translation [Evidence IEA]	NA	NA
PP_0735	2.71863887359659	0.0506917615539462	637144129	molybdopterin biosynthesis protein MoeB	854400	855155	+	NA	NA	NA	<ul><li>Sulfur relay system</li></ul>
PP_0736	0.49425885673142	0.540857948288915	637144130	glutamate racemase (EC 5.1.1.3)	855148	855945	+	GO:0008881 - glutamate racemase activity [Evidence IEA]	GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]	NA	<ul><li>D-Amino acid metabolism</li></ul>
PP_0737	-1.18347219218434	0.00363539101074756	637144131	hypothetical protein	856041	856568	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0738	-1.81131146002223	0.00451643500521843	637144132	hypothetical protein	856684	857382	-	NA	NA	NA	NA
PP_0739	-0.862031866705847	0.0467488921444044	637144133	deoxyribodipyrimidine photo-lyase type I	857379	858821	-	NA	NA	NA	NA
PP_0740	3.95081157848582	6.04476976738831e-05	637144134	transcriptional regulator, MerR family	858812	859711	-	NA	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0741	1.8923199230677	0.000202832903852171	637144135	hypothetical protein	859701	860669	-	NA	NA	NA	NA
PP_0742	0.37868057223229	0.548726515589683	637144136	hypothetical protein	860773	861759	-	NA	NA	NA	NA
PP_0743	-0.326333274933124	0.460466667332393	637144137	hypothetical protein	861946	862851	+	GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	NA
PP_0744	2.10156054785132	0.0193790433567053	637144138	ferrochelatase (EC 4.99.1.1)	862865	863881	+	GO:0004325 - ferrochelatase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0745	-0.553383056906284	0.473293224947506	637144139	uracil transporter	863917	865182	-	NA	NA	NA	NA
PP_0746	0.428002175212209	0.56041974585775	637144140	uracil phosphoribosyltransferase (EC 2.4.2.9)	865185	865823	-	GO:0004845 - uracil phosphoribosyltransferase activity [Evidence IEA]	GO:0008655 - pyrimidine-containing compound salvage [Evidence IEA]	NA	<ul><li>Pyrimidine metabolism</li></ul>
PP_0747	-1.7154052490615	0.000129871325102068	637144141	hypoxanthine-guanine phosphoribosyltransferase	865986	866543	+	NA	GO:0009116 - nucleoside metabolic process [Evidence IEA]	NA	<ul><li>Purine metabolism</li></ul>
PP_0748	2.37359319141035	0.0385571975754734	637144142	hypothetical protein	866546	867019	+	NA	NA	NA	NA
PP_0749	-0.525895956055046	0.376963283425208	637144143	hypothetical protein	867071	867541	+	NA	NA	NA	NA
PP_0750	-0.638514928363197	0.443455046124222	637144144	hypothetical protein	867586	867900	+	NA	NA	NA	NA
PP_0751	-0.970444986230528	0.0133558676940594	637144145	malate:quinone oxidoreductase	868077	869585	-	GO:0008924 - malate dehydrogenase (quinone) activity [Evidence IEA]	GO:0006099 - tricarboxylic acid cycle [Evidence IEA]	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li></ul>
PP_0752	-1.40069469326415	0.39606586301835	637144146	hypothetical protein	870175	870474	+	NA	NA	NA	NA
PP_0753	3.95893327601981	2.39196524865053e-23	637144147	lipoprotein, putative	870566	871150	+	NA	NA	NA	NA
PP_0755	1.7188820007684	0.0109937534161994	637144149	hypothetical protein	871604	871852	+	NA	NA	NA	NA
PP_0756	0.980002255739888	0.0471870418671977	637144150	glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	871888	873159	-	GO:0016746 - acyltransferase activity [Evidence IEA]	NA	NA	NA
PP_0757	-2.84713274883715	2.67698178535664e-10	637144151	hypothetical protein	873180	873365	+	NA	NA	NA	NA
PP_0758	1.67792654089942	0.0208123620641448	637144152	hypothetical protein	873641	874261	+	NA	NA	NA	NA
PP_0759	3.26604934584291	2.55591531819231e-13	637144153	hypothetical protein	874420	875259	+	NA	NA	NA	NA
PP_0760	-0.232694280898357	0.737526277712359	637144154	hypothetical protein	875305	875889	-	NA	NA	NA	NA
PP_0761	-1.43267284367715	0.00344424618295632	637144155	16S rRNA m(2)G 1207 methyltransferase (EC 2.1.1.52)	876158	877156	-	NA	NA	NA	NA
PP_0762	3.02087174638913	5.14087922552039e-05	637144156	glycerate dehydrogenase	877211	878176	-	GO:0051287 - NAD binding [Evidence IEA]; GO:0016616 - oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [Evidence IEA]	NA	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li> <li>Methane metabolism</li></ul>
PP_0763	-2.30578073803781	3.92499679192758e-08	637144157	acyl-CoA synthase	878470	880152	+	NA	NA	NA	NA
PP_0764	-3.1412570400425	0.000794475289889096	637144158	hypothetical protein	880287	880478	+	NA	NA	NA	NA
PP_0765	-1.74771243224508	1.07284872713134e-05	637144159	hypothetical protein	880484	882370	+	NA	NA	NA	NA
PP_0766	-0.948218020411105	0.0545970198467109	637144160	hypothetical protein	882396	883760	+	NA	NA	NA	NA
PP_0767	1.65524865465969	0.0025717697577519	637144161	transcriptional regulator, LuxR family	884088	886805	+	NA	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0768	-1.41477570746384	0.00315417893539903	637144162	response regulator/TPR domain protein	886965	888572	+	NA	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]	NA	NA
PP_0769	-1.87236802654605	0.00526518926200035	637144163	histidine kinase (EC 2.7.13.3)	888569	889261	+	NA	NA	NA	NA
PP_0770	-2.88893153153987	1.1140346530919e-06	637144164	PemI-like protein	889455	889709	+	GO:0003677 - DNA binding [Evidence IEA]	NA	NA	NA
PP_0771	-1.73074793775278	0.0286511221592231	637144165	transcriptional regulator, PemK family	889706	890053	+	NA	NA	NA	NA
PP_0772	1.95472505477197	0.00451823923949036	637144166	metallo-beta-lactamase family protein	890072	890716	+	NA	NA	NA	<ul><li>Pyruvate metabolism</li></ul>
PP_0773	5.47367451747276	8.84632919655739e-62	637144167	OmpA family protein	890835	891545	+	NA	NA	NA	NA
PP_0774	3.84819105939194	6.3002203358943e-08	637144168	phosphotransacetylase (EC 2.3.1.8)	891625	893712	-	GO:0016407 - acetyltransferase activity [Evidence IEA]	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Pyruvate metabolism</li> <li>Propanoate metabolism</li> <li>Methane metabolism</li></ul>
PP_0775	-0.422388686800729	0.57206385774583	637144169	hypothetical protein	893744	894046	-	NA	NA	NA	NA
PP_0776	3.83493095412212	9.73664111253219e-18	637144170	FKBP-type peptidyl prolyl cis-trans isomerase/Apo-metallochaperone SlyD	894045	894530	+	NA	NA	NA	NA
PP_0777	-0.49167680586216	0.316253672790186	637144171	glutathione peroxidase, putative	894676	895158	+	NA	NA	NA	<ul><li>Glutathione metabolism</li> <li>Arachidonic acid metabolism</li></ul>
PP_0778	-0.906382050855544	0.0835046154037923	637144172	glycosyl transferase, group 1 family protein	895222	896412	-	NA	NA	NA	NA
PP_0779	-1.70471994225811	0.000231520424926336	637144173	methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor	896567	897907	+	NA	NA	GO:0016020 - membrane [Evidence IEA]	<ul><li>Two-component system</li> <li>Bacterial chemotaxis</li></ul>
PP_0780	-2.73356342627341	0.00116146169771595	637144174	hypothetical protein	897914	898018	+	NA	NA	NA	NA
PP_0782	-5.51525286813977	2.79996813080329e-11	637144176	hypothetical protein	898923	899546	+	NA	NA	NA	NA
PP_0783	-6.99502088458421	0.000180402428459851	637144177	hypothetical protein	899467	899649	-	NA	NA	NA	NA
PP_0784	-4.31405809056989	3.16889296581213e-14	637144178	hypothetical protein	899889	900506	+	NA	NA	NA	NA
PP_0785	-0.11484531982366	0.892143112890399	637144179	putative sulfate transport protein CysZ	900551	901279	-	GO:0015116 - sulfate transmembrane transporter activity [Evidence IEA]	GO:0000103 - sulfate assimilation [Evidence IEA]	GO:0005887 - integral component of plasma membrane [Evidence IEA]	NA
PP_0786	3.90732770716137	1.4068608681839e-05	637144180	thioredoxin reductase	901610	902572	+	GO:0004791 - thioredoxin-disulfide reductase activity [Evidence IEA]	NA	NA	<ul><li>Pentose phosphate pathway</li></ul>
PP_0787	1.39385010024053	0.0627690585953623	637144181	nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19)	902648	903496	-	GO:0004514 - nicotinate-nucleotide diphosphorylase (carboxylating) activity [Evidence IEA]	GO:0019363 - pyridine nucleotide biosynthetic process [Evidence IEA]	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0788	0.484589437770493	0.324862810073848	637144182	hypothetical protein	903662	905899	+	NA	NA	NA	NA
PP_0789	-1.70658634089034	2.58335799080304e-05	637144183	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	905988	906560	+	GO:0008745 - N-acetylmuramoyl-L-alanine amidase activity [Evidence IEA]	GO:0009253 - peptidoglycan catabolic process [Evidence IEA]	NA	NA
PP_0790	2.62445590282539	0.000540828077255058	637144184	inner membrane protein AmpE	906557	907387	+	NA	NA	NA	NA
PP_0791	2.84041204217248	0.00366271482540164	637144185	deoxyribonuclease, TatD family	907432	908208	-	NA	NA	NA	NA
PP_0792	-0.170601255307131	0.714308116201914	637144186	transcriptional regulator, LacI family	908211	909206	-	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0009750 - response to fructose [Evidence IEA]	NA	NA
PP_0793	0.241208302107883	0.696088400058627	637144187	phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)/Phosphocarrier protein HPr/PTS system D-fructose-specific IIA component (F1P-forming), Frc family (TC 4.A.2.1.1)	909491	912343	+	GO:0008965 - phosphoenolpyruvate-protein phosphotransferase activity [Evidence IEA]	GO:0009401 - phosphoenolpyruvate-dependent sugar phosphotransferase system [Evidence IEA]; GO:0006808 - regulation of nitrogen utilization [Evidence IEA]	NA	<ul><li>Phosphotransferase system (PTS)</li></ul>
PP_0794	2.67287423210346	0.000453772907297175	637144188	1-phosphofructokinase	912344	913291	+	GO:0008662 - 1-phosphofructokinase activity [Evidence IEA]	NA	NA	<ul><li>Fructose and mannose metabolism</li> <li>Phosphotransferase system (PTS)</li></ul>
PP_0795	1.23999075577482	0.049123853264124	637144189	PTS system D-fructose-specific IIB component (F1P-forming), Frc family (TC 4.A.2.1.1)/PTS system D-fructose-specific IIC component (F1P-forming), Frc family (TC 4.A.2.1.1)	913288	915030	+	GO:0022877 - protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [Evidence IEA]	GO:0009401 - phosphoenolpyruvate-dependent sugar phosphotransferase system [Evidence IEA]	NA	<ul><li>Fructose and mannose metabolism</li> <li>Phosphotransferase system (PTS)</li></ul>
PP_0797	2.47357225442256	0.00048337151344008	637144191	hypothetical protein	915538	916077	+	NA	NA	NA	NA
PP_0798	2.79023567977531	0.00101594315941062	637144192	GGDEF domain protein	916074	917564	-	NA	NA	NA	NA
PP_0799	-2.04384574429791	0.000250551114687686	637144193	porin, putative	917763	919097	-	NA	NA	NA	NA
PP_0800	1.00815820538563	0.308887307307911	637144194	hypothetical protein	919718	920470	-	NA	NA	NA	NA
PP_0801	0.187646789384439	0.764732639925725	637144195	hypothetical protein	920449	920775	-	NA	NA	NA	NA
PP_0802	-0.630517849569005	0.394129942170687	637144196	chemotaxis protein CheV	920849	921748	-	NA	NA	NA	<ul><li>Two-component system</li> <li>Bacterial chemotaxis</li></ul>
PP_0803	-4.16039827620056	1.27518816181633e-06	637144197	protein secretion ABC efflux system, membrane fusion protein	921841	923025	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0804	-0.0126973219861498	0.993884475337502	637144198	protein secretion ABC efflux system, permease and ATP-binding protein	923022	925190	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0805	-0.69750455571457	0.234631164294304	637144199	outer membrane efflux protein	925187	926623	-	GO:0015288 - porin activity [Evidence IEA]	GO:0006810 - transport [Evidence IEA]	GO:0009279 - cell outer membrane [Evidence IEA]	NA
PP_0806	-2.08230838942393	3.26343446845314e-07	637144200	surface adhesion protein, putative	926687	945619	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0807	-1.66498138243447	0.00146177468747415	637144201	anaerobic nitric oxide reductase transcription regulator	945810	947366	-	GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0808	-0.612459454427731	0.302745119638474	637144202	flavohemoprotein	947522	948700	+	GO:0071949 - FAD binding [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]; GO:0008941 - nitric oxide dioxygenase activity [Evidence IEA]; GO:0019825 - oxygen binding [Evidence IEA]	GO:0051409 - response to nitrosative stress [Evidence IEA]	NA	NA
PP_0809	4.07110115365992	4.26615494778413e-10	637144203	Thiol:disulfide interchange protein DsbB	949157	949663	+	NA	NA	NA	NA
PP_0810	-1.79047860098236	2.61959195757512e-05	637144204	cyoups1 protein	949729	950085	+	NA	NA	NA	NA
PP_0811	-0.93865283426829	0.00526245235006674	637144205	cyoups2 protein	949961	950197	+	NA	NA	NA	NA
PP_0812	-0.700999325632731	0.047480034120514	637144206	cytochrome bo3 quinol oxidase subunit 2 (EC 1.10.3.-)	950223	951164	+	GO:0009486 - cytochrome bo3 ubiquinol oxidase activity [Evidence IEA]	GO:0015990 - electron transport coupled proton transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Oxidative phosphorylation</li></ul>
PP_0813	1.20297462306705	0.000136119288732308	637144207	cytochrome bo3 quinol oxidase subunit 1 apoprotein (EC 1.10.3.-)	951168	953186	+	GO:0009486 - cytochrome bo3 ubiquinol oxidase activity [Evidence IEA]	GO:0015990 - electron transport coupled proton transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Oxidative phosphorylation</li></ul>
PP_0814	1.48107828161033	8.7937911304649e-06	637144208	cytochrome bo3 quinol oxidase subunit 3 (EC 1.10.3.-)	953190	953813	+	GO:0009486 - cytochrome bo3 ubiquinol oxidase activity [Evidence IEA]	GO:0015990 - electron transport coupled proton transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Oxidative phosphorylation</li></ul>
PP_0815	-0.571900918671832	0.139191382976919	637144209	cytochrome bo3 quinol oxidase subunit 4 (EC 1.10.3.-)	953813	954145	+	GO:0009486 - cytochrome bo3 ubiquinol oxidase activity [Evidence IEA]	GO:0015990 - electron transport coupled proton transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Oxidative phosphorylation</li></ul>
PP_0816	3.20879745481728	3.21123171095719e-17	637144210	protoheme IX farnesyltransferase	954157	955044	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0048034 - heme O biosynthetic process [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0817	5.06637205362554	6.45733574174505e-12	637144211	hypothetical protein	955357	956565	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]	GO:0009058 - biosynthetic process [Evidence IEA]	NA	NA
PP_0818	0.349248480742945	0.592230674433194	637144212	hypothetical protein	956571	957806	+	NA	NA	NA	NA
PP_0819	-1.36849652421559	0.0469173894547176	637144213	hypothetical protein	957968	958351	+	NA	NA	NA	NA
PP_0820	2.86466158528062	2.28923135781349e-07	637144214	acetyltransferase, GNAT family	958544	959107	+	NA	NA	NA	NA
PP_0821	1.59754152749001	0.0281442859004665	637144215	hypothetical protein	959730	960140	+	NA	NA	NA	NA
PP_0822	3.05511600380037	0.00174119402047928	637144216	tRNA 2-selenouridine synthase (EC 2.9.1.-)	960266	961378	-	GO:0043828 - tRNA 2-selenouridine synthase activity [Evidence IEA]	NA	NA	NA
PP_0823	2.42329035196366	0.00227821800031371	637144217	selenophosphate synthase (EC 2.7.9.3)	961378	962412	-	GO:0004756 - selenide, water dikinase activity [Evidence IEA]	GO:0016260 - selenocysteine biosynthetic process [Evidence IEA]	NA	<ul><li>Selenocompound metabolism</li></ul>
PP_0824	0.855425494247212	0.0300592392171827	637144218	phosphate ABC transporter, periplasmic phosphate-binding protein, putative	962539	963393	+	NA	GO:0055085 - transmembrane transport [Evidence IEA]	GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0825	4.49749976265293	0.00404265285316461	637144219	phosphate ABC transporter, ATP-binding protein, putative	963390	964199	+	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0826	0.646886972830926	0.744001490582138	637144220	phosphate ABC transporter, permease protein, putative	964193	965020	+	NA	NA	GO:0016020 - membrane [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0827	0.664393449986089	0.720156433814354	637144221	phosphate ABC transporter, permease protein, putative	965017	965784	+	GO:0015416 - ABC-type phosphonate transporter activity [Evidence IEA]	GO:0015716 - organic phosphonate transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]; GO:0005887 - integral component of plasma membrane [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0828	-0.0535733880738214	0.918971187037835	637144222	hypothetical protein	965821	966792	-	NA	NA	NA	NA
PP_0829	-3.60623066627786	2.5191568215861e-16	637144223	hypothetical protein	967033	967329	+	GO:0003677 - DNA binding [Evidence IEA]	NA	NA	NA
PP_0830	-2.83843760111991	9.07104833908772e-09	637144224	acetyltransferase, GNAT family	967340	967819	-	NA	NA	NA	NA
PP_0831	-1.91148449373891	0.000137890675805081	637144225	hypothetical protein	967987	968718	-	NA	NA	NA	NA
PP_0832	3.19964852958061	7.68954020360056e-08	637144227	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	969086	970135	+	GO:0016853 - isomerase activity [Evidence IEA]	NA	NA	NA
PP_0833	1.9083208789577	6.60426155304395e-06	637144228	tRNA-guanine transglycosylase (EC 2.4.2.29)	970150	971265	+	GO:0008479 - queuine tRNA-ribosyltransferase activity [Evidence IEA]	GO:0006400 - tRNA modification [Evidence IEA]	NA	NA
PP_0834	-0.528789587049601	0.264533283596634	637144229	protein translocase subunit yajC	971308	971643	+	NA	NA	NA	<ul><li>Quorum sensing</li> <li>Protein export</li> <li>Bacterial secretion system</li></ul>
PP_0835	2.62807318966437	0.000607417281790853	637144230	protein export protein SecD	971707	973569	+	GO:0015450 - protein-transporting ATPase activity [Evidence IEA]	GO:0043952 - protein transport by the Sec complex [Evidence IEA]	GO:0031522 - cell envelope Sec protein transport complex [Evidence IEA]	<ul><li>Protein export</li> <li>Bacterial secretion system</li></ul>
PP_0836	1.28095018648875	0.0565247712753533	637144231	protein translocase subunit secF	973580	974488	+	GO:0015450 - protein-transporting ATPase activity [Evidence IEA]	GO:0043952 - protein transport by the Sec complex [Evidence IEA]	GO:0031522 - cell envelope Sec protein transport complex [Evidence IEA]	<ul><li>Protein export</li> <li>Bacterial secretion system</li></ul>
